0,0,0.000212,0.004654,0.001875,0.999987,0.378725,0.254018,-0.075737,0.000137,,,0,0,0
1,0.008333,0.000252,0.004708,0.002096,0.999987,0.378742,0.254051,-0.075726,0.000122,,,1.7E-05,3.3E-05,1.1E-05
2,0.016667,0.000319,0.004715,0.002035,0.999987,0.37878,0.25409,-0.075716,0.000102,,,5.5E-05,7.2E-05,2.1E-05
3,0.025,0.000349,0.004699,0.002082,0.999987,0.378797,0.254107,-0.075716,0.000109,,,7.2E-05,8.9E-05,2.1E-05
4,0.033333,0.000323,0.004694,0.002029,0.999987,0.378784,0.254118,-0.075719,0.000102,,,5.9E-05,1E-04,1.8E-05
5,0.041667,0.000318,0.004687,0.001997,0.999987,0.378749,0.254094,-0.075729,0.000107,,,2.4E-05,7.6E-05,8E-06
6,0.05,0.000291,0.00473,0.002015,0.999987,0.378718,0.254044,-0.075748,0.000138,,,-7E-06,2.6E-05,-1.1E-05
7,0.058333,0.000258,0.004637,0.001605,0.999988,0.378683,0.254014,-0.07575,0.000331,,,-4.2E-05,-4E-06,-1.3E-05
8,0.066667,0.000265,0.004648,0.00153,0.999988,0.378703,0.25401,-0.075747,0.000316,,,-2.2E-05,-8E-06,-1E-05
9,0.075,0.000246,0.004701,0.00189,0.999987,0.378742,0.254013,-0.075709,0.000091,,,1.7E-05,-5E-06,2.8E-05
10,0.083333,0.0003,0.004735,0.001984,0.999987,0.378759,0.254062,-0.075698,0.000101,,,3.4E-05,4.4E-05,3.9E-05
11,0.091667,0.000311,0.004706,0.002087,0.999987,0.37876,0.2541,-0.075685,0.000098,,,3.5E-05,8.2E-05,5.2E-05
12,0.1,0.00031,0.004758,0.002128,0.999986,0.378744,0.25412,-0.07571,0.000101,,,1.9E-05,0.000102,2.7E-05
13,0.108333,0.00028,0.004709,0.001982,0.999987,0.378744,0.254103,-0.075733,0.000097,,,1.9E-05,8.5E-05,4E-06
14,0.116667,0.000318,0.004748,0.002014,0.999987,0.37873,0.25405,-0.075731,0.00012,,,5E-06,3.2E-05,6E-06
15,0.125,0.000301,0.004725,0.002017,0.999987,0.378739,0.254002,-0.075716,0.000095,,,1.4E-05,-1.6E-05,2.1E-05
16,0.133333,0.000281,0.004725,0.00203,0.999987,0.378722,0.253984,-0.075697,0.000137,,,-3E-06,-3.4E-05,4E-05
17,0.141667,0.000339,0.004723,0.002049,0.999987,0.378719,0.253995,-0.075698,0.000143,,,-6E-06,-2.3E-05,3.9E-05
18,0.15,0.000324,0.004733,0.002091,0.999987,0.378725,0.25403,-0.075697,0.000093,,,0,1.2E-05,4E-05
19,0.158333,0.000315,0.00469,0.002081,0.999987,0.37874,0.254052,-0.075705,0.000097,,,1.5E-05,3.4E-05,3.2E-05
20,0.166667,0.000312,0.004703,0.001988,0.999987,0.378763,0.25408,-0.075705,0.000099,,,3.8E-05,6.2E-05,3.2E-05
21,0.175,0.00031,0.004702,0.002059,0.999987,0.378772,0.254068,-0.075716,0.000104,,,4.7E-05,5E-05,2.1E-05
22,0.183333,0.000313,0.004683,0.002111,0.999987,0.37877,0.254043,-0.075709,0.000133,,,4.5E-05,2.5E-05,2.8E-05
23,0.191667,0.000329,0.004679,0.002028,0.999987,0.378762,0.254046,-0.075722,0.000097,,,3.7E-05,2.8E-05,1.5E-05
24,0.2,0.000355,0.004741,0.002103,0.999987,0.378762,0.254044,-0.07572,0.000102,,,3.7E-05,2.6E-05,1.7E-05
25,0.208333,0.000263,0.004776,0.002056,0.999987,0.378752,0.254059,-0.075719,0.000106,,,2.7E-05,4.1E-05,1.8E-05
26,0.216667,0.000264,0.004705,0.001997,0.999987,0.37873,0.25408,-0.075713,0.000107,,,5E-06,6.2E-05,2.4E-05
27,0.225,0.000276,0.004744,0.00203,0.999987,0.37872,0.254084,-0.075713,0.0001,,,-5E-06,6.6E-05,2.4E-05
28,0.233333,0.000238,0.004694,0.001932,0.999987,0.37871,0.254059,-0.075714,0.000094,,,-1.5E-05,4.1E-05,2.3E-05
29,0.241667,0.000355,0.004686,0.001985,0.999987,0.37871,0.254013,-0.075701,0.000103,,,-1.5E-05,-5E-06,3.6E-05
30,0.25,0.000317,0.004731,0.002124,0.999987,0.378733,0.254002,-0.075698,0.000107,,,8E-06,-1.6E-05,3.9E-05
31,0.258333,0.000296,0.004698,0.002063,0.999987,0.378756,0.254011,-0.075715,0.000104,,,3.1E-05,-7E-06,2.2E-05
32,0.266667,0.000269,0.004734,0.002032,0.999987,0.378774,0.25407,-0.075742,0.000106,,,4.9E-05,5.2E-05,-5E-06
33,0.275,0.000286,0.00475,0.002082,0.999987,0.378774,0.254123,-0.07575,0.000128,,,4.9E-05,0.000105,-1.3E-05
34,0.283333,0.000316,0.004674,0.002065,0.999987,0.378775,0.25413,-0.075758,0.000105,,,5E-05,0.000112,-2.1E-05
35,0.291667,0.000276,0.004655,0.002037,0.999987,0.378753,0.254092,-0.075722,0.000102,,,2.8E-05,7.4E-05,1.5E-05
36,0.3,0.000319,0.004715,0.002102,0.999987,0.37875,0.254035,-0.075691,0.000097,,,2.5E-05,1.7E-05,4.6E-05
37,0.308333,0.000306,0.0047,0.002058,0.999987,0.378735,0.253987,-0.075706,0.000101,,,1E-05,-3.1E-05,3.1E-05
38,0.316667,0.000204,0.004685,0.001923,0.999987,0.378729,0.253979,-0.075724,0.000091,,,4E-06,-3.9E-05,1.3E-05
39,0.325,0.000258,0.004647,0.001762,0.999988,0.378716,0.25403,-0.075743,0.000101,,,-9E-06,1.2E-05,-6E-06
