0,0,0.649674,0.091174,-0.023239,0.754368,0.607516,1.244576,0.029687,0.000485,,0,0,0
1,0.008333,-0.751924,0.028761,0.103008,0.650517,0.609652,1.244934,0.037581,0.000835,,0.002136,0.000358,0.007894
2,0.016667,-0.653167,-0.094565,0.018777,-0.751051,0.611684,1.24552,0.045769,0.000989,,0.004168,0.000944,0.016082
3,0.025,-0.65372,-0.095546,0.016936,-0.750489,0.613734,1.245935,0.053936,0.000928,,0.006218,0.001359,0.024249
4,0.033333,-0.65402,-0.096075,0.015758,-0.750186,0.615668,1.246401,0.062151,0.000956,,0.008152,0.001825,0.032464
5,0.041667,-0.653046,-0.095671,0.015009,-0.751101,0.617386,1.246762,0.070567,0.000996,,0.00987,0.002186,0.04088
6,0.05,-0.651848,-0.096867,0.014788,-0.751992,0.619301,1.247586,0.078812,0.000562,,0.011785,0.00301,0.049125
7,0.058333,-0.650826,-0.096821,0.013312,-0.75291,0.621012,1.248112,0.087265,0.000596,,0.013496,0.003536,0.057578
8,0.066667,-0.650335,-0.096107,0.011685,-0.753453,0.622849,1.248682,0.095814,0.000628,,0.015333,0.004106,0.066127
9,0.075,-0.650041,-0.094884,0.008615,-0.753903,0.624598,1.249074,0.104444,0.001092,,0.017082,0.004498,0.074757
10,0.083333,-0.649232,-0.091785,0.006082,-0.755007,0.626336,1.249608,0.113158,0.001047,,0.01882,0.005032,0.083471
11,0.091667,-0.648104,-0.087056,0.003088,-0.756554,0.627976,1.250124,0.121965,0.000839,,0.02046,0.005548,0.092278
12,0.1,-0.64736,-0.081743,0.000839,-0.757788,0.629508,1.250545,0.130741,0.000562,,0.021992,0.005969,0.101054
13,0.108333,0.078096,-0.655161,0.751437,-0.002591,0.630994,1.250912,0.1394,0.000796,,0.023478,0.006336,0.109713
14,0.116667,0.071648,-0.654991,0.752213,-0.005345,0.63245,1.2512,0.147906,0.00078,,0.024934,0.006624,0.118219
15,0.125,0.065171,-0.654006,0.753636,-0.007798,0.633778,1.251559,0.156382,0.000656,,0.026262,0.006983,0.126695
16,0.133333,0.059767,-0.6547,0.753468,-0.009087,0.635198,1.251849,0.164374,0.000961,,0.027682,0.007273,0.134687
17,0.141667,0.646278,0.052778,0.007862,0.761234,0.636394,1.252065,0.172057,0.000676,,0.028878,0.007489,0.14237
18,0.15,0.002547,0.754488,0.654042,-0.054509,0.637536,1.252364,0.179587,0.00053,,0.03002,0.007788,0.1499
19,0.158333,0.003981,0.756299,0.652002,-0.053755,0.638808,1.253051,0.186588,0.000731,,0.031292,0.008475,0.156901
20,0.166667,0.005025,0.757183,0.651275,-0.049899,0.640125,1.253787,0.193445,0.001091,,0.032609,0.009211,0.163758
21,0.175,0.005959,0.757103,0.651443,-0.0488,0.641414,1.25447,0.200127,0.001193,,0.033898,0.009894,0.17044
22,0.183333,0.006968,0.756064,0.652638,-0.048808,0.642753,1.255089,0.206453,0.001269,,0.035237,0.010513,0.176766
23,0.191667,0.00609,0.753961,0.655035,-0.049344,0.644057,1.255728,0.212764,0.001256,,0.036541,0.011152,0.183077
