1,534462,0.021085,-0.0227856,-0.00544059,0.999503,0,0,0,2
2,535096,0.0215932,-0.022342,-0.00499514,0.999505,0,0,0,2
3,543903,0.0875811,-0.0211936,-0.0111464,0.99587,3.21669e-05,-2.7003e-05,0.000360126,2
4,544961,0.0883131,-0.0209332,-0.0106244,0.995816,4.69051e-05,-4.22666e-05,0.000521547,2
5,549728,0.0889906,-0.0206477,-0.0101398,0.995767,6.46957e-05,-5.57131e-05,0.000711685,2
6,554701,0.0894915,-0.0203553,-0.00969648,0.995732,8.5098e-05,-7.22564e-05,0.000934271,2
7,559988,0.089739,-0.020066,-0.00929823,0.99572,0.00010832,-9.04408e-05,0.0011868,2
8,564735,0.0897102,-0.0197688,-0.00895104,0.995731,0.000121095,-7.73381e-05,0.00147048,2
9,569639,0.089464,-0.0194198,-0.00868366,0.995763,0.000138497,-7.21435e-05,0.00178422,2
10,574640,0.0890986,-0.0189254,-0.00850764,0.995807,0.000154826,-6.05082e-05,0.00212998,2
11,579636,0.0892419,-0.0183648,-0.0089003,0.995801,-0.000548943,-0.00146614,0.000348248,2
12,584487,0.0889283,-0.0175896,-0.0089325,0.995843,-0.000559138,-0.00149135,0.000587469,2
13,589727,0.088691,-0.0167298,-0.00908748,0.995877,-0.0005597,-0.00149449,0.000857271,2
14,594697,0.0887695,-0.0158314,-0.00961889,0.99588,-0.000605266,-0.00150025,0.00111621,2
15,599422,0.0886459,-0.0148867,-0.0100947,0.995901,-0.000639414,-0.00148068,0.00140414,2
16,604359,0.0884751,-0.0139579,-0.010794,0.995922,-0.000682281,-0.00144673,0.00170565,2
17,609495,0.086383,-0.0133836,-0.0134787,0.996081,-0.000374684,-0.00119567,-0.000821755,2
18,617993,0.0858023,-0.0124603,-0.0147493,0.996125,-0.000460249,-0.00121628,-0.000682743,2
19,619475,0.0847966,-0.0115077,-0.0162992,0.996199,-0.000566928,-0.00125071,-0.00054108,2
20,624730,0.0838709,-0.0105708,-0.018713,0.996245,-0.000666762,-0.00145926,-0.000305016,2
21,629671,0.0814161,-0.0095882,-0.0206758,0.99642,-0.000808011,-0.00164237,-9.86619e-05,2
22,634431,0.0778977,-0.00862414,-0.0225355,0.996669,-0.000969812,-0.00189161,0.000128353,2
23,639304,0.0733086,-0.00772616,-0.0254171,0.996955,-0.000974272,-0.00217537,0.000366844,2
24,644264,0.062947,-0.00789497,-0.0407701,0.997153,-1.56052e-06,-0.00295214,-0.000261702,2
25,649462,0.0578192,-0.0064343,-0.0416993,0.997435,3.85847e-05,-0.00345779,-2.6637e-05,2
26,654712,0.0533484,-0.00486949,-0.0425196,0.997658,0.000256607,-0.00389451,-3.16991e-05,2
27,659915,0.0497155,-0.0033754,-0.0426674,0.997846,0.000425157,-0.00442815,5.84985e-05,2
28,664638,0.0470506,-0.00213374,-0.0424271,0.997989,0.000630338,-0.0049999,0.000131507,2
29,669560,0.0452774,-0.00128846,-0.041906,0.998094,0.000878831,-0.00559776,0.000169072,2
30,674468,0.0290442,-0.00139586,-0.0338615,0.999003,-0.000462189,-0.0057916,-0.00188573,2
31,679361,0.0284748,-0.00129727,-0.0330823,0.999046,-0.000513483,-0.00641052,-0.00237307,2
32,684493,0.0281949,-0.00144744,-0.0323011,0.999079,-0.000589546,-0.00706441,-0.00294777,2
33,690531,0.0280943,-0.0017378,-0.031551,0.999106,-0.000695778,-0.00772743,-0.00323303,2
34,694671,0.0276795,-0.002034,-0.030992,0.999134,-0.000821829,-0.00843106,-0.00376823,2
35,703401,0.0268998,-0.00225928,-0.0306024,0.999167,-0.000972805,-0.00916601,-0.00434118,2
36,704447,0.0257053,-0.00233432,-0.0303763,0.999205,-0.00116345,-0.00989394,-0.00467046,2
37,709327,0.0214826,-0.00182107,-0.0432062,0.998834,0.000526761,-0.0103955,-0.00333047,2
38,714342,0.0188398,-0.00133501,-0.0431601,0.99889,0.00045632,-0.0110845,-0.00343387,2
39,719355,0.016345,-0.000374668,-0.0430383,0.99894,0.000359854,-0.0116335,-0.00320435,2
40,724365,0.0135168,0.00114968,-0.0428863,0.998988,0.000244994,-0.0122576,-0.00306613,2
41,729593,0.0109417,0.00327105,-0.0426983,0.999023,0.000108563,-0.0128717,-0.00284327,2
42,734528,0.00952507,0.00593425,-0.0424003,0.999038,2.29193e-05,-0.0133089,-0.00246823,2
43,740362,0.00739386,0.00886442,-0.0423749,0.999035,-7.83039e-05,-0.0137579,-0.00211921,2
44,744474,0.0238786,0.0121746,-0.039869,0.998845,-0.000663765,-0.0116511,0.00345292,2
45,749367,0.0226061,0.0150345,-0.0400033,0.998831,-0.000807598,-0.0119002,0.00396837,2
46,754389,0.0205251,0.0175988,-0.0402996,0.998822,-0.000922344,-0.0120572,0.0045961,2
47,759431,0.0186124,0.0197872,-0.0406747,0.998803,-0.0010386,-0.0121695,0.00522213,2
48,764392,0.0171976,0.0215063,-0.0411274,0.998774,-0.00122156,-0.0123249,0.00567809,2
49,769572,0.0156962,0.022691,-0.0417434,0.998747,-0.00139381,-0.0124167,0.00611043,2
50,774647,0.0142985,0.0233683,-0.0424915,0.998721,-0.00158498,-0.012486,0.00647465,2
51,779633,0.0145157,0.0227081,-0.0440095,0.998668,-0.00166424,-0.00979669,0.00513588,2
52,784329,0.0129993,0.0226213,-0.0449182,0.99865,-0.00188521,-0.00981801,0.00522448,2
53,789322,0.0112984,0.0224007,-0.0457928,0.998636,-0.00212249,-0.00984019,0.00525249,2
54,794580,0.00948253,0.022158,-0.0466158,0.998622,-0.00237106,-0.00987651,0.00524633,2
55,799315,0.00786518,0.0220355,-0.0473009,0.998607,-0.00252611,-0.0099573,0.00549698,2
56,804317,0.00628185,0.0220936,-0.0477751,0.998594,-0.00272912,-0.01003,0.00558967,2
57,809547,5.7264e-05,0.023439,-0.0534899,0.998293,-0.00028732,-0.00736295,0.00429819,2
58,814603,-0.000700508,0.0239855,-0.0535411,0.998277,-0.000301607,-0.007317,0.00460565,2
59,819453,-0.00126015,0.0246738,-0.0534759,0.998263,-0.000307808,-0.00733859,0.00487695,2
60,824358,-0.00172033,0.0254453,-0.0533663,0.998249,-0.000305226,-0.00736617,0.00518529,2
