0,0,0
-5.1E-05,8.7E-05,-2.8E-05
-9.3E-05,0.000167,-5.8E-05
-0.000104,0.000205,-7.1E-05
-0.000112,0.000223,-6.9E-05
-8E-05,0.000164,-4.3E-05
-3.2E-05,4.8E-05,-1.5E-05
-6E-06,-2.5E-05,1.6E-05
-9E-06,-2.1E-05,3.3E-05
-3.2E-05,2.8E-05,3.2E-05
-6.3E-05,0.000127,-1.3E-05
-8.7E-05,0.000195,-6.1E-05
-8.4E-05,0.00019,-7.5E-05
-7.1E-05,0.000154,-6E-05
-3.8E-05,0.000114,-4.9E-05
7E-06,7E-06,4E-06
5E-06,7E-06,2.1E-05
-8E-06,3.1E-05,2E-05
-5.9E-05,0.000142,-2.4E-05
-6.9E-05,0.000182,-6.2E-05
-7.5E-05,0.000201,-7.7E-05
-5.8E-05,0.000161,-7.6E-05
-2.3E-05,7.2E-05,-4E-05
1.6E-05,5E-06,-2.3E-05
1.8E-05,-3E-06,-4E-06
2.8E-05,1.3E-05,-1.3E-05
2.1E-05,0.000101,-4.3E-05
-1.2E-05,0.000154,-5.7E-05
-2.5E-05,0.000176,-6.4E-05
-2.8E-05,0.000152,-4.9E-05
-1.9E-05,6.5E-05,-1.5E-05
-7E-06,4.2E-05,-2E-05
3E-06,5.6E-05,-3.3E-05
-2E-06,0.000106,-4E-05
-1.2E-05,0.000152,-3.6E-05
-2.2E-05,0.000204,-4.2E-05
-4E-05,0.000224,-6E-05
-6.5E-05,0.000158,-4.1E-05
-5.5E-05,9.2E-05,-3.3E-05
-9E-06,1.1E-05,-8E-06
3E-06,2.8E-05,-2.7E-05
-1.1E-05,9.2E-05,-3.2E-05
-2.2E-05,0.000141,-2.6E-05
-6.6E-05,0.000183,-2.8E-05
-7.1E-05,0.000175,-2.4E-05
-6.3E-05,0.000155,-2.4E-05
-4E-05,9.5E-05,-1.4E-05
1E-06,2.1E-05,-4E-06
9E-06,3.6E-05,-1.4E-05
-4E-06,7.4E-05,-2.8E-05
-5.3E-05,0.000129,-1.2E-05
-7.2E-05,0.000179,-2.6E-05
-8.4E-05,0.000248,-4.9E-05
-7.8E-05,0.00021,-5.6E-05
-5.7E-05,0.000125,-4.7E-05
-2.8E-05,6.1E-05,-4.3E-05
-1.9E-05,2.2E-05,-1.7E-05
-2.9E-05,5.4E-05,-8E-06
-6.4E-05,0.000147,-1.8E-05
-7.6E-05,0.000241,-4.5E-05
-8E-05,0.000254,-6E-05
-4.6E-05,0.000172,-5.6E-05
-1.6E-05,0.000104,-6.8E-05
-1E-05,1.9E-05,-3.5E-05
-1.4E-05,2.7E-05,2E-06
-5.3E-05,0.00011,8E-06
-8.4E-05,0.000201,-1E-05
-8.2E-05,0.000236,-4.1E-05
-6.3E-05,0.000198,-5.6E-05
-3.1E-05,0.000128,-4.6E-05
1.4E-05,1.9E-05,-2.3E-05
2.3E-05,-1.3E-05,-7E-06
-3.6E-05,7.7E-05,-1E-05
-7.8E-05,0.000169,-2.3E-05
-9.2E-05,0.00025,-5.6E-05
-7.4E-05,0.000249,-6.8E-05
-2.2E-05,0.000168,-6.7E-05
0,2.9E-05,-2.5E-05
1.6E-05,-2.1E-05,-8E-06
-2.2E-05,4.1E-05,-1E-06
-4.6E-05,0.000119,-9E-06
-7E-05,0.000193,-1.4E-05
-7.8E-05,0.000198,-2.2E-05
-6.4E-05,0.000151,-2.8E-05
-3.3E-05,8.5E-05,-3.6E-05
4E-06,2.5E-05,-1.9E-05
-1.2E-05,6.9E-05,-2.2E-05
-3.5E-05,0.000141,-2.3E-05
-7.4E-05,0.000222,-4.2E-05
-8.1E-05,0.000238,-4.9E-05
-6.7E-05,0.000191,-4.2E-05
-2.6E-05,0.000109,-3.9E-05
-7E-06,3.5E-05,-2.9E-05
-2.4E-05,6.8E-05,-4.3E-05
-3.4E-05,0.000113,-3.7E-05
-5.1E-05,0.000186,-4.6E-05
-5.9E-05,0.000212,-4.1E-05
-6.5E-05,0.000182,-3.3E-05
-4.2E-05,0.000112,-2.4E-05
-2.2E-05,3.8E-05,-1.3E-05
-1.1E-05,3.3E-05,-1.7E-05
-2E-05,6.1E-05,-2.6E-05
-7.1E-05,0.000155,-4.5E-05
-9.1E-05,0.000174,-5.3E-05
-7.5E-05,0.000176,-5.6E-05
-4.9E-05,0.000138,-3.8E-05
-2.2E-05,9.6E-05,-3.5E-05
-1.2E-05,8.5E-05,-2E-05
-2.3E-05,7.5E-05,-2.3E-05
-5E-05,0.000127,-3.2E-05
-7.7E-05,0.000168,-5E-05
-7.2E-05,0.000177,-5E-05
-6E-05,0.000163,-6.5E-05
-4.5E-05,0.000128,-4.5E-05
-2.8E-05,0.000103,-3.1E-05
-2.1E-05,9.5E-05,-1.1E-05
-2.8E-05,0.000112,-1E-05
-5.2E-05,8.1E-05,8E-06
-7.2E-05,0.000135,-1.9E-05
-5.7E-05,0.000121,-3.4E-05
-1.9E-05,0.00013,-5.2E-05
-2.1E-05,0.000126,-3.4E-05
-1.9E-05,0.000109,-2.9E-05
-3.3E-05,7.2E-05,-2.7E-05
-5.2E-05,5.8E-05,-1.6E-05
-5E-05,0.000101,-3.4E-05
-3.7E-05,0.000143,-5.2E-05
-1.3E-05,0.000154,-5.1E-05
-3E-06,0.000139,-3.9E-05
-2.9E-05,0.000126,-3.8E-05
-3.6E-05,0.000134,-2.3E-05
-3.7E-05,7.5E-05,1.6E-05
-2.7E-05,7.5E-05,-1.8E-05
-3.7E-05,0.000106,-5.3E-05
-2.4E-05,0.000109,-5.2E-05
