0,0,0
-3E-06,1.2E-05,-1.5E-05
-1E-06,3E-05,-4.6E-05
3E-06,3.7E-05,-5.5E-05
-1.6E-05,6E-05,-5.2E-05
-2.5E-05,4.6E-05,-4.2E-05
-3.8E-05,3.2E-05,-1.3E-05
-2.5E-05,1.1E-05,-2.2E-05
-3.2E-05,1.5E-05,-1.2E-05
-1.8E-05,1.2E-05,-2.9E-05
-4E-06,1E-05,-5.8E-05
-1.4E-05,3.7E-05,-6E-05
-2.2E-05,5.1E-05,-4.4E-05
-3.2E-05,5.1E-05,-2.6E-05
-5.4E-05,4.1E-05,-1.5E-05
-4.1E-05,2E-05,-1.2E-05
-3E-06,3E-06,-2.2E-05
2.2E-05,3E-06,-2.2E-05
3.6E-05,2.4E-05,-5E-05
3E-05,3.7E-05,-2.5E-05
-2.7E-05,7.1E-05,-2.3E-05
-3E-06,0.00011,2.4E-05
-0.000141,4.2E-05,-6.5E-05
-0.000106,-1.3E-05,-6.6E-05
-4.6E-05,-5.2E-05,-5.5E-05
-3.9E-05,-8.4E-05,-7.9E-05
-5.1E-05,-6.4E-05,-8.9E-05
-0.000101,3.2E-05,-8.9E-05
-0.000126,0.000115,-8.8E-05
-0.000154,0.000129,-7.8E-05
-0.000137,6.8E-05,-8.9E-05
-8.3E-05,-1.9E-05,-8.2E-05
-3.4E-05,-9.6E-05,-6.1E-05
-2.1E-05,-0.000124,-5.3E-05
-4.3E-05,-4.6E-05,-5.6E-05
-0.000126,4.7E-05,-5.5E-05
-0.000153,0.000124,-8.4E-05
-0.000142,0.00011,-1E-04
-0.000103,2E-05,-8.2E-05
-4.9E-05,-6.4E-05,-6.8E-05
-2.4E-05,-0.000134,-4.6E-05
-4.5E-05,-0.000115,-4E-05
-0.000105,-1.9E-05,-6.6E-05
-0.000173,8.4E-05,-8.4E-05
-0.000169,0.000135,-0.000101
-0.000139,0.000102,-8.9E-05
-4.9E-05,-0.000157,4.3E-05
3.9E-05,-9.3E-05,6E-06
5.3E-05,-0.000131,1.6E-05
3E-06,-7.5E-05,1.9E-05
-7.2E-05,6.5E-05,-1.2E-05
-0.000105,0.000154,-5.1E-05
-9.8E-05,0.000185,-6.2E-05
-4.3E-05,0.000111,-5.2E-05
3.7E-05,-1.3E-05,-2.6E-05
5.5E-05,-0.00012,2.2E-05
4.4E-05,-0.00012,2.1E-05
-2.2E-05,-3.7E-05,4E-06
-7.2E-05,6.6E-05,-2.1E-05
-9.4E-05,0.000143,-5.8E-05
-5.5E-05,0.000122,-6.8E-05
-1E-05,6.3E-05,-5.3E-05
3.1E-05,-4.7E-05,-1.1E-05
1.6E-05,-8.5E-05,0
-2E-06,-5.1E-05,1.3E-05
-3.7E-05,4.2E-05,1E-06
-5.8E-05,0.000112,-3.6E-05
-4.8E-05,0.00011,-5E-05
-1E-05,5E-05,-5.4E-05
-1E-06,-1.2E-05,-3.9E-05
6E-06,-3.5E-05,-1.8E-05
-3.2E-05,-1.2E-05,-6E-06
-3E-05,4E-05,-6E-06
-1.4E-05,8.3E-05,-2.7E-05
-9E-06,6.5E-05,-3.4E-05
-4E-06,1.5E-05,-3.6E-05
-7E-06,-3.8E-05,-2.7E-05
-1.9E-05,-2.6E-05,-2.6E-05
-3.7E-05,9E-06,-2.3E-05
-2.9E-05,6.3E-05,-3.1E-05
-1.3E-05,8.6E-05,-3.8E-05
5E-06,6.3E-05,-3.2E-05
2.9E-05,1.2E-05,-1.5E-05
3.1E-05,-1E-05,-7E-06
-1.1E-05,-1E-06,-1.7E-05
-4.1E-05,4.4E-05,-4.5E-05
-8.4E-05,7E-05,-5.6E-05
-8.6E-05,7.1E-05,-6.9E-05
-6.4E-05,2.5E-05,-5.2E-05
-6E-06,-3.5E-05,-1.5E-05
5.8E-05,-4.4E-05,2.4E-05
-3.5E-05,-6.4E-05,-2.7E-05
-8.1E-05,6E-06,-5E-05
-0.000124,7.9E-05,-8.8E-05
-0.000128,8.1E-05,-0.000104
-8.8E-05,3.3E-05,-9.8E-05
-9E-06,-2.4E-05,-3.6E-05
-5.5E-05,-0.000116,-7E-05
-6E-05,-9.6E-05,-5.9E-05
-7E-05,1E-05,-6.9E-05
-8.4E-05,8.6E-05,-9E-05
-0.000106,0.000144,-0.000117
-9E-05,9.2E-05,-0.000108
-0.000176,-1.5E-05,-0.000212
-0.000177,-9.7E-05,-0.000192
-0.000144,1.7E-05,-0.00025
-0.000279,-8.9E-05,-0.000238
-0.00028,1.8E-05,-0.000256
-0.000271,8.1E-05,-0.000276
-0.000276,6.1E-05,-0.00029
-0.000264,-1.6E-05,-0.000268
-0.000281,-8.2E-05,-0.000257
-0.000287,-0.000128,-0.000269
-0.000287,-0.000102,-0.000263
-0.000299,-3.7E-05,-0.000267
-0.000285,5E-06,-0.000255
-0.000277,1.3E-05,-0.000262
-0.000252,-2.6E-05,-0.000268
-0.000261,-5E-05,-0.000259
-0.000284,-7.8E-05,-0.000266
-0.0003,-5.3E-05,-0.000293
-0.000276,-2E-05,-0.000273
-0.00028,3E-06,-0.000251
-0.000254,-1.5E-05,-0.00024
-0.000258,-4.4E-05,-0.000244
-0.000257,-5.7E-05,-0.000263
-0.000287,-5E-05,-0.000287
-0.000318,-4.3E-05,-0.000317
-0.000315,-9E-06,-0.000302
-0.000303,-7E-06,-0.000261
-0.000255,-3.1E-05,-0.000207
-0.000234,-3.2E-05,-0.000211
-0.000266,-5E-05,-0.000228
-0.000318,-4.5E-05,-0.0003
-0.000346,-3.6E-05,-0.000328
-0.000407,-5.9E-05,-0.00038
-0.000213,-8E-06,-0.000186
-0.00019,-1.1E-05,-0.000131
-0.000162,1.5E-05,-0.000121
-0.000167,2.1E-05,-0.000148
-0.000205,4.2E-05,-0.000197
-0.000197,3.5E-05,-0.000234
-0.000236,1.5E-05,-0.000254
-0.000169,-1.9E-05,-0.000176
-0.000146,-4.2E-05,-0.000123
-9.1E-05,-3.9E-05,-8.4E-05
-0.000123,-1.3E-05,-6.9E-05
-0.000291,-1E-05,-0.000241
-0.000136,1.4E-05,-0.000102
-0.000126,1.9E-05,-0.000118
-0.000126,-4E-06,-0.000102
-0.000119,-2.5E-05,-5.9E-05
-9.4E-05,-4.5E-05,-2E-05
-7.5E-05,-8.1E-05,1.8E-05
-8.1E-05,-6.3E-05,-3E-06
-0.000121,3E-05,-0.000116
-6.8E-05,2E-05,-4.1E-05
-7.8E-05,2E-05,-5.2E-05
-7.3E-05,8E-06,-4.1E-05
-4.2E-05,3E-06,-6E-06
-4.6E-05,1.1E-05,4E-05
-7E-06,2E-06,1.9E-05
-1.9E-05,1.1E-05,1.1E-05
-2.5E-05,2.6E-05,-2.1E-05
-2.1E-05,4.4E-05,-4.4E-05
-3.2E-05,3.5E-05,-5.4E-05
-4.6E-05,2.5E-05,-5.3E-05
-4.1E-05,3E-06,-2.1E-05
-3E-06,1.1E-05,1.3E-05
1E-05,0,2.2E-05
