0,0,-0.01114,0.017157,-0.999776,0.005446,0.194161,0.266842,-1.450467,0.000385,,0,0,0
1,0.008333,-0.011225,0.017073,-0.999777,0.005431,0.194104,0.266858,-1.450497,0.0004,,-5.7E-05,1.6E-05,-3E-05
2,0.016667,-0.011207,0.017089,-0.999777,0.005376,0.194074,0.266855,-1.450532,0.000383,,-8.7E-05,1.3E-05,-6.5E-05
3,0.025,-0.011267,0.017097,-0.999776,0.005361,0.194095,0.266775,-1.450512,0.000384,,-6.6E-05,-6.7E-05,-4.5E-05
4,0.033333,0.002446,-0.015417,0.005013,0.999866,0.194054,0.266661,-1.450493,0.000382,,-0.000107,-0.000181,-2.6E-05
5,0.041667,0.01127,-0.016968,0.999779,-0.005226,0.194138,0.266687,-1.450418,0.000373,,-2.3E-05,-0.000155,4.9E-05
6,0.05,0.011212,-0.016961,0.999779,-0.00527,0.194156,0.266708,-1.450399,0.000365,,-5E-06,-0.000134,6.8E-05
7,0.058333,0.011119,-0.017046,0.999779,-0.005332,0.194169,0.266793,-1.45041,0.00039,,8E-06,-4.9E-05,5.7E-05
8,0.066667,0.011188,-0.01705,0.999777,-0.005549,0.194148,0.266855,-1.450437,0.000359,,-1.3E-05,1.3E-05,3E-05
9,0.075,0.011235,-0.017075,0.999777,-0.005288,0.19414,0.266903,-1.450488,0.000344,,-2.1E-05,6.1E-05,-2.1E-05
10,0.083333,0.011168,-0.017059,0.999778,-0.005352,0.194144,0.266838,-1.450504,0.000377,,-1.7E-05,-4E-06,-3.7E-05
11,0.091667,0.011138,-0.017132,0.999778,-0.005167,0.194135,0.266751,-1.450516,0.000386,,-2.6E-05,-9.1E-05,-4.9E-05
12,0.1,-0.002472,0.015518,-0.004857,-0.999865,0.194042,0.266677,-1.450508,0.000386,,-0.000119,-0.000165,-4.1E-05
13,0.108333,0.011242,-0.017058,0.999776,-0.005465,0.194138,0.266712,-1.450456,0.000378,,-2.3E-05,-0.00013,1.1E-05
14,0.116667,0.011267,-0.017102,0.999775,-0.00557,0.194137,0.266746,-1.450448,0.000358,,-2.4E-05,-9.6E-05,1.9E-05
15,0.125,0.011164,-0.016978,0.99978,-0.005308,0.194157,0.26677,-1.450426,0.000429,,-4E-06,-7.2E-05,4.1E-05
16,0.133333,0.011158,-0.017194,0.999776,-0.005374,0.194193,0.266782,-1.450435,0.000405,,3.2E-05,-6E-05,3.2E-05
17,0.141667,0.011209,-0.017092,0.999777,-0.005338,0.194197,0.266811,-1.450458,0.000361,,3.6E-05,-3.1E-05,9E-06
18,0.15,0.011189,-0.017112,0.999777,-0.005336,0.194232,0.266819,-1.450474,0.000355,,7.1E-05,-2.3E-05,-7E-06
19,0.158333,0.002418,-0.015473,0.005156,0.999864,0.194138,0.266792,-1.450518,0.000359,,-2.3E-05,-5E-05,-5.1E-05
20,0.166667,-0.011264,0.017059,-0.999776,0.005507,0.1942,0.266794,-1.450475,0.000369,,3.9E-05,-4.8E-05,-8E-06
21,0.175,-0.011211,0.017065,-0.999778,0.00528,0.194178,0.266784,-1.45046,0.000402,,1.7E-05,-5.8E-05,7E-06
22,0.183333,-0.011312,0.017082,-0.999776,0.005371,0.194173,0.266734,-1.450442,0.000448,,1.2E-05,-0.000108,2.5E-05
23,0.191667,-0.011269,0.017085,-0.999777,0.005205,0.194227,0.266706,-1.45041,0.000378,,6.6E-05,-0.000136,5.7E-05
24,0.2,-0.011237,0.017133,-0.999776,0.005364,0.194265,0.266748,-1.450425,0.000377,,0.000104,-9.4E-05,4.2E-05
25,0.208333,-0.011332,0.017251,-0.999773,0.005348,0.1943,0.26677,-1.45045,0.000382,,0.000139,-7.2E-05,1.7E-05
26,0.216667,-0.002651,0.01711,-0.009571,-0.999804,0.194304,0.267139,-1.450142,0.000349,,0.000143,0.000297,0.000325
27,0.225,0.999514,0.028806,-0.011699,-0.002061,0.194232,0.267195,-1.450225,0.000438,,7.1E-05,0.000353,0.000242
28,0.233333,-0.011329,0.017106,-0.999773,0.005719,0.19421,0.266896,-1.450494,0.000369,,4.9E-05,5.4E-05,-2.7E-05
29,0.241667,-0.01127,0.017089,-0.999776,0.005459,0.194178,0.266848,-1.450466,0.000378,,1.7E-05,6E-06,1E-06
30,0.25,-0.011214,0.017247,-0.999773,0.005566,0.194199,0.266755,-1.45043,0.000418,,3.8E-05,-8.7E-05,3.7E-05
31,0.258333,-0.011125,0.017031,-0.99978,0.005145,0.194216,0.266677,-1.450393,0.000392,,5.5E-05,-0.000165,7.4E-05
32,0.266667,-0.011269,0.017082,-0.999777,0.005197,0.194235,0.266666,-1.450414,0.000368,,7.4E-05,-0.000176,5.3E-05
33,0.275,-0.011285,0.017074,-0.999776,0.005314,0.194206,0.266726,-1.450459,0.000322,,4.5E-05,-0.000116,8E-06
34,0.283333,-0.999404,-0.032808,0.010536,0.001869,0.194121,0.266792,-1.450518,0.000431,,-4E-05,-5E-05,-5.1E-05
35,0.291667,-0.011286,0.017175,-0.999774,0.005457,0.194139,0.266869,-1.450531,0.00036,,-2.2E-05,2.7E-05,-6.4E-05
36,0.3,0.002443,-0.015421,0.00509,0.999865,0.19405,0.266873,-1.450545,0.000388,,-0.000111,3.1E-05,-7.8E-05
37,0.308333,-0.011269,0.017143,-0.999774,0.005517,0.194185,0.266865,-1.450444,0.000378,,2.4E-05,2.3E-05,2.3E-05
38,0.316667,-0.011286,0.017106,-0.999775,0.005471,0.194228,0.266802,-1.450422,0.000429,,6.7E-05,-4E-05,4.5E-05
39,0.325,-0.011117,0.017098,-0.999776,0.005607,0.19422,0.266776,-1.450427,0.000422,,5.9E-05,-6.6E-05,4E-05
40,0.333333,-0.011195,0.017032,-0.999779,0.00525,0.194222,0.266719,-1.450437,0.000401,,6.1E-05,-0.000123,3E-05
41,0.341667,-0.011191,0.017127,-0.999776,0.005341,0.194166,0.266742,-1.450465,0.000389,,5E-06,-0.0001,2E-06
42,0.35,-0.011451,0.017082,-0.999773,0.005589,0.194133,0.266754,-1.45046,0.000345,,-2.8E-05,-8.8E-05,7E-06
43,0.358333,0.002408,-0.015406,0.005254,0.999865,0.19406,0.266744,-1.450495,0.000391,,-0.000101,-9.8E-05,-2.8E-05
