13,0.108333,0.020914,-0.719129,-0.004426,-0.694548,1.472259,0.08967,2.189939,0.000356,-0.004098,0.011236,0.000505,0.999928,-0.924275,0.056173,0.404628,0.002352,-0.00053,0.000017,-0.000203,-1,0.034866,0.049451,-0.745648,0.000189,0.000201,0.000057,0.000307,-1,0.951993,0.05146,0.395313,0.000037,,2.4E-05,-7E-06,1.7E-05
14,0.116667,0.02045,-0.719326,-0.004519,-0.694357,1.472237,0.089754,2.189947,0.000374,-0.004168,0.011312,0.0004,0.999927,-0.924287,0.056147,0.404652,0.002323,-0.000337,-0.000034,-0.000192,-1,0.034846,0.049467,-0.745666,0.000181,0.000122,-0.000022,0.000317,-1,0.95197,0.051455,0.395322,0.000043,,1.2E-05,-3.3E-05,4.1E-05
15,0.125,0.021031,-0.718999,-0.002452,-0.694688,1.472164,0.089817,2.189904,0.000331,-0.004608,0.011409,0.000555,0.999924,-0.924311,0.056155,0.404627,0.002327,-0.000513,-0.000104,-0.000236,-1,0.034836,0.049495,-0.745669,0.00017,-0.000006,-0.000055,0.000345,-1,0.951985,0.051468,0.395325,0.000038,,-1.2E-05,-2.5E-05,1.6E-05
16,0.133333,0.020418,-0.719025,-0.003823,-0.694674,1.472231,0.089771,2.189915,0.000299,-0.004324,0.011372,0.000551,0.999926,-0.924281,0.056165,0.404638,0.002343,-0.000661,-0.000031,-0.000114,-1,0.03485,0.049485,-0.745672,0.000167,0.000241,0.000004,0.000329,-1,0.951987,0.051456,0.395313,0.000062,,1.8E-05,-1.5E-05,2.7E-05
17,0.141667,0.020623,-0.718714,-0.003602,-0.69499,1.472252,0.089674,2.189928,0.000277,-0.004116,0.011415,0.000626,0.999926,-0.924275,0.056149,0.404601,0.002362,-0.0008,-0.000005,-0.000039,-1,0.034855,0.049485,-0.745682,0.000184,0.000236,0.000084,0.000251,-1,0.952003,0.051457,0.39532,0.000075,,2.4E-05,-3.1E-05,-1E-05
18,0.15,0.020578,-0.71896,-0.004235,-0.694734,1.472259,0.089616,2.189909,0.000292,-0.00391,0.011235,0.000464,0.999929,-0.924278,0.056163,0.404597,0.00236,-0.000821,0.000041,-0.000082,-1,0.034842,0.049465,-0.745687,0.000189,-0.002075,-0.001721,0.001312,-0.999996,0.951927,0.051317,0.395053,0.000221,,2.1E-05,-1.7E-05,-1.4E-05
19,0.158333,0.020834,-0.719138,-0.004415,-0.69454,1.472301,0.08962,2.189899,0.000343,-0.004266,0.011209,0.000444,0.999928,-0.924279,0.05615,0.404602,0.00234,-0.000645,0.000008,-0.000154,-1,0.03485,0.04945,-0.745684,0.000179,-0.00193,-0.001795,0.001186,-0.999996,0.951921,0.051338,0.39505,0.000214,,2E-05,-3E-05,-9E-06
20,0.166667,0.020974,-0.71911,-0.003969,-0.694569,1.472257,0.089669,2.189914,0.00036,-0.004497,0.011376,0.000489,0.999925,-0.924316,0.056123,0.40461,0.002321,-0.00052,-0.00005,-0.000202,-1,0.034842,0.049467,-0.7457,0.000169,-0.002057,-0.001877,0.000975,-0.999996,0.951909,0.051378,0.395046,0.000246,,-1.7E-05,-5.7E-05,-1E-06
21,0.175,0.021067,-0.719308,-0.003764,-0.694362,1.47223,0.089729,2.189916,0.000374,-0.004327,0.011297,0.000447,0.999927,-0.924302,0.05616,0.404614,0.002334,-0.000478,0.000005,-0.000108,-1,0.034839,0.049483,-0.745699,0.000164,0.000015,-0.000029,0.000255,-1,0.951993,0.051459,0.395291,0.000061,,-3E-06,-2E-05,3E-06
22,0.183333,0.020738,-0.719185,-0.004221,-0.694496,1.472219,0.089747,2.189928,0.000329,-0.004286,0.011443,0.000541,0.999925,-0.924273,0.056128,0.404631,0.002348,-0.000443,-0.000012,-0.000067,-1,0.034842,0.049502,-0.7457,0.000152,0.000124,-0.000027,0.000221,-1,0.951972,0.051448,0.395315,0.000081,,2.6E-05,-5.2E-05,2E-05
23,0.191667,0.020659,-0.719199,-0.003674,-0.694487,1.472228,0.089741,2.189946,0.000314,-0.004211,0.011431,0.000546,0.999926,-0.924241,0.056102,0.404649,0.002298,-0.000776,-0.000043,-0.000061,-1,0.03487,0.049476,-0.745681,0.000181,0.000203,0.000029,0.000313,-1,0.951978,0.051446,0.395337,0.000087,,5.8E-05,-7.8E-05,3.8E-05
24,0.2,0.020584,-0.718941,-0.003722,-0.694756,1.472248,0.089707,2.189938,0.000297,-0.004099,0.011202,0.000474,0.999929,-0.924259,0.056138,0.404656,0.002328,-0.000786,-0.000019,-0.000011,-1,0.034891,0.04946,-0.745651,0.000191,0.000279,0.000074,0.0003,-1,0.951998,0.051453,0.395349,0.000078,,4E-05,-4.2E-05,4.5E-05
25,0.208333,0.02082,-0.718757,-0.003971,-0.694939,1.472251,0.089673,2.189936,0.000277,-0.003982,0.011246,0.000498,0.999929,-0.924252,0.05618,0.404634,0.002357,-0.000624,0.000063,-0.000084,-1,0.034908,0.049481,-0.745648,0.00019,0.0003,0.000012,0.000339,-1,0.951993,0.051472,0.395337,0.000074,,4.7E-05,0,2.3E-05
26,0.216667,0.020545,-0.7191,-0.004561,-0.694588,1.47223,0.089666,2.189892,0.000329,-0.004178,0.011236,0.000473,0.999928,-0.92429,0.056148,0.404618,0.002335,-0.000623,-0.000051,-0.000228,-1,0.034894,0.049461,-0.745681,0.000179,0.000193,0.000014,0.000301,-1,0.951975,0.051468,0.395302,0.00006,,9E-06,-3.2E-05,7E-06
27,0.225,0.020816,-0.718989,-0.00394,-0.694699,1.472221,0.089673,2.18989,0.000369,-0.004659,0.011285,0.000532,0.999925,-0.924308,0.056137,0.404567,0.002338,-0.000428,-0.000056,-0.000203,-1,0.034875,0.049456,-0.745702,0.000168,0.000129,0.000087,0.000183,-1,0.95195,0.051459,0.395249,0.000039,,-9E-06,-4.3E-05,-4.4E-05
28,0.233333,0.021012,-0.719225,-0.004071,-0.694447,1.472181,0.089704,2.189893,0.000374,-0.004573,0.011521,0.000516,0.999923,-0.924311,0.056149,0.404539,0.002348,-0.000407,-0.000114,-0.000192,-1,0.034854,0.049475,-0.745714,0.000153,-0.002043,-0.001766,0.000973,-0.999996,0.951826,0.051386,0.395013,0.000242,,-1.2E-05,-3.1E-05,-7.2E-05
29,0.241667,0.020552,-0.719134,-0.004807,-0.69455,1.472199,0.089728,2.189917,0.000358,-0.004478,0.01149,0.000517,0.999924,-0.92432,0.056143,0.404574,0.002345,-0.00057,-0.000086,-0.00016,-1,0.034854,0.049495,-0.745698,0.000155,-0.002005,-0.001866,0.000982,-0.999996,0.951868,0.051368,0.395052,0.000244,,-2.1E-05,-3.7E-05,-3.7E-05
30,0.25,0.020502,-0.719106,-0.003835,-0.694587,1.47224,0.089702,2.189953,0.000308,-0.003989,0.011478,0.000538,0.999926,-0.924302,0.05612,0.404615,0.002333,-0.000791,-0.000015,-0.000035,-1,0.034873,0.04946,-0.745673,0.000191,0.000111,-0.000005,0.000213,-1,0.952024,0.051423,0.395339,0.000093,,-3E-06,-6E-05,4E-06
31,0.258333,0.019927,-0.718839,-0.004413,-0.694877,1.472265,0.089671,2.189994,0.000294,-0.003648,0.011345,0.000543,0.999929,-0.924277,0.05614,0.404663,0.002321,-0.00097,0.000011,0.000013,-1,0.034895,0.049446,-0.745656,0.000188,0.0002,0.000003,0.000355,-1,0.95206,0.051432,0.395379,0.000098,,2.2E-05,-4E-05,5.2E-05
32,0.266667,0.020324,-0.718771,-0.004202,-0.694937,1.472262,0.089677,2.189959,0.000262,-0.003803,0.011236,0.000458,0.99993,-0.924251,0.056148,0.404663,0.002329,-0.000781,-0.00022,0.000048,-1,0.034868,0.049433,-0.745734,0.000152,0.000239,0.000035,0.000397,-1,0.952056,0.051469,0.395381,0.000087,,4.8E-05,-3.2E-05,5.2E-05
33,0.275,0.02101,-0.718975,-0.0039,-0.694708,1.47229,0.089694,2.189933,0.000303,-0.004221,0.011243,0.000588,0.999928,-0.924259,0.056182,0.404624,0.002353,-0.00056,0.000083,-0.000103,-1,0.03489,0.049481,-0.745655,0.000192,0.000181,-0.000033,0.000297,-1,0.952027,0.0515,0.395345,0.000084,,4E-05,2E-06,1.3E-05
34,0.283333,0.020889,-0.719038,-0.003869,-0.694646,1.472289,0.08969,2.18989,0.000295,-0.004571,0.011288,0.000558,0.999926,-0.924277,0.056171,0.404591,0.002341,-0.000155,-0.00029,-0.000176,-1,0.034837,0.049488,-0.745784,0.00012,0.000121,-0.000077,0.000297,-1,0.951992,0.051502,0.395305,0.000064,,2.2E-05,-9E-06,-2E-05
35,0.291667,0.022331,-0.719076,-0.001636,-0.694571,1.47222,0.089725,2.189847,0.000357,-0.004771,0.01136,0.000466,0.999924,-0.924309,0.056124,0.404572,0.002338,-0.000414,-0.000068,-0.000265,-1,0.034826,0.049507,-0.745714,0.000164,-0.00211,-0.001789,0.000953,-0.999996,0.951865,0.051397,0.395005,0.000269,,-1E-05,-5.6E-05,-3.9E-05
36,0.3,0.021005,-0.719258,-0.003298,-0.694417,1.472263,0.089683,2.189887,0.000371,-0.004571,0.011462,0.000512,0.999924,-0.924339,0.056086,0.404566,0.002326,-0.000631,-0.000123,-0.000193,-1,0.034817,0.049479,-0.745723,0.000168,-0.002069,-0.001767,0.000886,-0.999996,0.951861,0.051368,0.395003,0.000281,,-4E-05,-9.4E-05,-4.5E-05
37,0.308333,0.020742,-0.719055,-0.003522,-0.694635,1.472276,0.089678,2.189926,0.000321,-0.0041,0.011334,0.000502,0.999927,-0.924321,0.056107,0.4046,0.002325,-0.000694,-0.000008,-0.000047,-1,0.034839,0.049475,-0.745694,0.000172,0.000107,-0.000015,0.000166,-1,0.951981,0.051444,0.3953,0.000092,,-2.2E-05,-7.3E-05,-1.1E-05
38,0.316667,0.020225,-0.718866,-0.004024,-0.694843,1.472289,0.089682,2.189975,0.000277,-0.003919,0.011259,0.0005,0.999929,-0.924303,0.056109,0.404635,0.002321,-0.000912,0.000017,0.00001,-1,0.034873,0.049453,-0.745668,0.000199,0.000118,0.000042,0.000227,-1,0.952038,0.051445,0.39534,0.000099,,-4E-06,-7.1E-05,2.4E-05
39,0.325,0.020196,-0.718714,-0.004199,-0.695,1.472269,0.089671,2.189976,0.00026,-0.003751,0.011266,0.000487,0.999929,-0.924275,0.056138,0.404656,0.002323,-0.000764,0.000024,0.000025,-1,0.03488,0.049442,-0.745653,0.000198,0.000222,-0.000003,0.000334,-1,0.952048,0.051452,0.395366,0.00009,,2.4E-05,-4.2E-05,4.5E-05
40,0.333333,0.020486,-0.718909,-0.004402,-0.694789,1.472239,0.089664,2.189965,0.000262,-0.004031,0.011179,0.000413,0.999929,-0.924266,0.056151,0.404646,0.002329,-0.000737,-0.000181,0.000068,-1,0.034841,0.049421,-0.745744,0.000146,0.000181,-0.000021,0.000282,-1,0.952026,0.051474,0.395358,0.000083,,3.3E-05,-2.9E-05,3.5E-05
41,0.341667,0.020734,-0.719061,-0.004554,-0.694623,1.472229,0.08971,2.189941,0.000322,-0.004286,0.011286,0.000498,0.999927,-0.924281,0.056195,0.404602,0.002338,-0.000474,-0.000041,-0.00017,-1,0.03485,0.049489,-0.745685,0.000177,0.000086,0.000089,0.000315,-1,0.952001,0.051482,0.39532,0.000055,,1.8E-05,1.5E-05,-9E-06
42,0.35,0.02106,-0.71912,-0.003788,-0.694556,1.472254,0.089747,2.189898,0.000358,-0.004696,0.011424,0.000463,0.999924,-0.924307,0.056162,0.404564,0.002326,-0.000373,-0.000067,-0.000225,-1,0.034828,0.049516,-0.745704,0.000163,-0.002035,-0.001785,0.000863,-0.999996,0.951877,0.051431,0.39502,0.000271,,-8E-06,-1.8E-05,-4.7E-05
43,0.358333,0.020972,-0.719259,-0.003841,-0.694414,1.472234,0.089737,2.189891,0.000366,-0.004686,0.011515,0.00053,0.999923,-0.924317,0.056124,0.404568,0.00234,-0.000564,-0.000131,-0.000214,-1,0.034827,0.049508,-0.745718,0.00017,-0.001989,-0.001764,0.000859,-0.999996,0.951873,0.051399,0.395,0.000269,,-1.8E-05,-5.6E-05,-4.3E-05
44,0.366667,0.020885,-0.719026,-0.003814,-0.694659,1.472255,0.089666,2.189906,0.000306,-0.004312,0.011332,0.000567,0.999926,-0.924315,0.056132,0.404575,0.00233,-0.000731,-0.00008,-0.000136,-1,0.03484,0.049479,-0.745699,0.000169,0.000168,0.000016,0.000193,-1,0.951975,0.051451,0.39528,0.000073,,-1.6E-05,-4.8E-05,-3.6E-05
45,0.375,0.020882,-0.718841,-0.003505,-0.694852,1.472261,0.08963,2.189946,0.000289,-0.003976,0.011312,0.000527,0.999928,-0.924285,0.056135,0.404612,0.002334,-0.000847,0.000005,-0.000141,-1,0.03486,0.049462,-0.745661,0.000207,0.000202,0.000115,0.000364,-1,0.952015,0.051437,0.39532,0.000052,,1.4E-05,-4.5E-05,1E-06
46,0.383333,0.020453,-0.718991,-0.003875,-0.694708,1.472282,0.089669,2.189945,0.000316,-0.003801,0.011231,0.000484,0.99993,-0.924263,0.056135,0.404641,0.002337,-0.0007,0.000028,-0.000025,-1,0.034874,0.049439,-0.745649,0.000209,0.000195,0.000057,0.000399,-1,0.952026,0.051446,0.395351,0.000056,,3.6E-05,-4.5E-05,3E-05
47,0.391667,0.020156,-0.718767,-0.004167,-0.694947,1.472257,0.089689,2.189948,0.000294,-0.003985,0.011305,0.000463,0.999928,-0.924278,0.056166,0.404611,0.002353,-0.00071,0.000014,-0.00007,-1,0.034873,0.049443,-0.745659,0.000194,0.000369,0.000036,0.000386,-1,0.95203,0.051445,0.395357,0.000052,,2.1E-05,-1.4E-05,0
48,0.4,0.020088,-0.719006,-0.004665,-0.694698,1.472276,0.089753,2.189927,0.000332,-0.004151,0.011269,0.000474,0.999928,-0.924289,0.056148,0.404619,0.002314,-0.0007,-0.000079,-0.000097,-1,0.03485,0.049476,-0.745696,0.000175,0.000259,-0.000033,0.000157,-1,0.952003,0.051478,0.395318,0.000091,,1E-05,-3.2E-05,8E-06
49,0.408333,0.020704,-0.719058,-0.004267,-0.694629,1.472256,0.089756,2.189917,0.000362,-0.004716,0.011407,0.000431,0.999924,-0.924314,0.056135,0.404579,0.002328,-0.000561,-0.0001,-0.000146,-1,0.034838,0.049494,-0.745694,0.000167,-0.002133,-0.001815,0.000833,-0.999996,0.951897,0.051408,0.395035,0.000266,,-1.5E-05,-4.5E-05,-3.2E-05
50,0.416667,0.022049,-0.71895,-0.002146,-0.694708,1.472223,0.089745,2.189867,0.000366,-0.004619,0.01139,0.000442,0.999924,-0.924307,0.056132,0.404569,0.002329,-0.000749,-0.00001,-0.000087,-1,0.034833,0.049503,-0.745698,0.000169,-0.002058,-0.001716,0.000987,-0.999996,0.951894,0.05139,0.395025,0.000267,,-8E-06,-4.8E-05,-4.2E-05
51,0.425,0.021151,-0.718963,-0.004103,-0.694714,1.472273,0.089673,2.189888,0.000329,-0.004418,0.011307,0.000513,0.999926,-0.924311,0.056143,0.404599,0.00234,-0.00063,-0.000275,-0.000106,-1,0.034821,0.049453,-0.745765,0.000128,-0.002039,-0.001714,0.001108,-0.999996,0.951902,0.051354,0.395028,0.000238,,-1.2E-05,-3.7E-05,-1.2E-05
52,0.433333,0.020344,-0.718751,-0.0045,-0.694956,1.472301,0.089644,2.189898,0.000317,-0.004245,0.011274,0.000589,0.999927,-0.924294,0.056127,0.404611,0.002347,-0.000714,-0.000006,-0.000104,-1,0.034885,0.049461,-0.74567,0.00019,0.000144,0.000108,0.000284,-1,0.952009,0.051454,0.395286,0.00006,,5E-06,-5.3E-05,0
53,0.441667,0.020017,-0.718762,-0.004175,-0.694956,1.472286,0.089684,2.189916,0.000313,-0.004114,0.011207,0.000476,0.999929,-0.924263,0.056145,0.404624,0.002319,-0.000712,0.000003,-0.000126,-1,0.034909,0.049461,-0.74566,0.000198,0.000157,0.000061,0.000308,-1,0.952033,0.051466,0.3953,0.000064,,3.6E-05,-3.5E-05,1.3E-05
54,0.45,0.020277,-0.718889,-0.004807,-0.694812,1.472239,0.089718,2.189929,0.000301,-0.004231,0.011286,0.000573,0.999927,-0.924267,0.056142,0.404647,0.002332,-0.000675,0.000052,-0.000076,-1,0.0349,0.049462,-0.745653,0.000177,0.000247,-0.000017,0.000334,-1,0.952017,0.051459,0.395335,0.000065,,3.2E-05,-3.8E-05,3.6E-05
55,0.458333,0.021105,-0.718912,-0.002981,-0.694775,1.472161,0.089775,2.189898,0.000343,-0.004174,0.011343,0.000472,0.999927,-0.924278,0.056169,0.404611,0.002339,-0.000632,-0.000034,-0.000092,-1,0.034869,0.04947,-0.745668,0.000187,0.00007,0.000003,0.000225,-1,0.951984,0.051457,0.395295,0.000079,,2.1E-05,-1.1E-05,0
56,0.466667,0.020835,-0.719201,-0.004002,-0.694479,1.4722,0.089749,2.189908,0.000364,-0.004502,0.011393,0.000478,0.999925,-0.9243,0.056143,0.404591,0.002322,-0.000894,-0.000039,-0.000124,-1,0.034848,0.049491,-0.745682,0.000176,-0.002083,-0.001814,0.000884,-0.999996,0.951887,0.05137,0.395027,0.000272,,-1E-06,-3.7E-05,-2E-05
57,0.475,0.020558,-0.719126,-0.004223,-0.694563,1.472239,0.089743,2.189884,0.000375,-0.004587,0.01147,0.000536,0.999924,-0.924303,0.056138,0.404581,0.002349,-0.000804,-0.000034,-0.000092,-1,0.034858,0.049503,-0.745679,0.000173,-0.00218,-0.001832,0.000894,-0.999996,0.951894,0.051392,0.395023,0.000267,,-4E-06,-4.2E-05,-3E-05
58,0.483333,0.020314,-0.718905,-0.004608,-0.694797,1.47228,0.089691,2.189879,0.000335,-0.004401,0.011428,0.000439,0.999925,-0.924301,0.056115,0.404587,0.002332,-0.000803,-0.000055,-0.000035,-1,0.034878,0.049507,-0.745678,0.000165,0.000214,0.000066,0.000208,-1,0.952021,0.051473,0.395269,0.000062,,-2E-06,-6.5E-05,-2.4E-05
59,0.491667,0.020408,-0.718887,-0.004311,-0.694814,1.472319,0.089655,2.189867,0.000332,-0.004189,0.011423,0.000522,0.999926,-0.924272,0.056109,0.404611,0.002354,-0.000665,-0.000008,-0.000117,-1,0.034886,0.049472,-0.745648,0.000203,0.000276,0.000004,0.00015,-1,0.952029,0.051462,0.395282,0.000089,,2.7E-05,-7.1E-05,0
60,0.5,0.020487,-0.718677,-0.00399,-0.695031,1.47228,0.089622,2.18988,0.000301,-0.004168,0.011334,0.000598,0.999927,-0.92426,0.056118,0.404648,0.002347,-0.00089,0.000044,-0.000119,-1,0.034883,0.049451,-0.745641,0.000202,0.000302,0.000079,0.000301,-1,0.952038,0.051438,0.39533,0.000076,,3.9E-05,-6.2E-05,3.7E-05
61,0.508333,0.020142,-0.718842,-0.00397,-0.694871,1.472288,0.089708,2.189904,0.000282,-0.0041,0.011175,0.000433,0.999929,-0.924254,0.056155,0.404643,0.00233,-0.000601,0.000039,-0.00012,-1,0.034882,0.04947,-0.745639,0.000203,0.000222,0.000061,0.000403,-1,0.952033,0.051461,0.395335,0.000065,,4.5E-05,-2.5E-05,3.2E-05
62,0.516667,0.020372,-0.719,-0.004225,-0.694699,1.472264,0.089754,2.189906,0.000309,-0.004476,0.011279,0.000557,0.999926,-0.924257,0.05616,0.404626,0.002342,-0.000593,-0.000052,-0.000159,-1,0.034886,0.049492,-0.745655,0.000187,0.000109,-0.000062,0.000297,-1,0.95202,0.05149,0.39533,0.000063,,4.2E-05,-2E-05,1.5E-05
63,0.525,0.020273,-0.719218,-0.004749,-0.694472,1.472248,0.089764,2.189929,0.000356,-0.004644,0.011392,0.000515,0.999924,-0.924266,0.056163,0.404604,0.002318,-0.00045,-0.000011,-0.000145,-1,0.03488,0.04951,-0.745686,0.000167,-0.001861,-0.001895,0.000983,-0.999996,0.951911,0.051412,0.395071,0.000257,,3.3E-05,-1.7E-05,-7E-06
64,0.533333,0.02149,-0.719102,-0.003524,-0.694563,1.472211,0.089793,2.189872,0.000378,-0.004105,0.011456,0.000369,0.999926,-0.924259,0.056199,0.404573,0.002333,-0.000724,0.000007,-0.000116,-1,0.034851,0.049507,-0.745684,0.000171,-0.002032,-0.001849,0.000937,-0.999996,0.951899,0.051412,0.395052,0.000268,,4E-05,1.9E-05,-3.8E-05
65,0.541667,0.020974,-0.719074,-0.0044,-0.694603,1.472294,0.089701,2.189898,0.000368,-0.004129,0.011472,0.000387,0.999926,-0.924244,0.05619,0.404576,0.002364,-0.000762,-0.000279,-0.000084,-1,0.034833,0.049465,-0.745753,0.00013,-0.00212,-0.00172,0.001111,-0.999996,0.951923,0.051369,0.395048,0.000245,,5.5E-05,1E-05,-3.5E-05
66,0.55,0.021366,-0.719082,-0.003805,-0.694586,1.47229,0.08964,2.189909,0.000307,-0.00424,0.01147,0.000387,0.999925,-0.924235,0.056161,0.404602,0.002346,-0.000646,0.00004,-0.000122,-1,0.034875,0.049475,-0.745656,0.000186,0.000078,0.000068,0.000274,-1,0.95201,0.051453,0.395297,0.000071,,6.4E-05,-1.9E-05,-9E-06
67,0.558333,0.020917,-0.719065,-0.00392,-0.694617,1.472287,0.089628,2.189931,0.000306,-0.004036,0.011297,0.000393,0.999928,-0.924248,0.056155,0.404599,0.002362,-0.000921,0.000023,-0.000098,-1,0.034894,0.049463,-0.745656,0.000191,0.00033,0.000048,0.000272,-1,0.952021,0.051463,0.395315,0.000066,,5.1E-05,-2.5E-05,-1.2E-05
68,0.566667,0.020641,-0.719053,-0.004205,-0.694636,1.472275,0.089688,2.189914,0.000294,-0.004147,0.011366,0.000349,0.999927,-0.924255,0.056153,0.404604,0.002329,-0.000654,-0.000048,-0.000111,-1,0.034896,0.049494,-0.745673,0.000184,0.000216,-0.000008,0.000433,-1,0.952025,0.051471,0.395327,0.000039,,4.4E-05,-2.7E-05,-7E-06
69,0.575,0.02041,-0.719009,-0.00391,-0.69469,1.472247,0.089749,2.189912,0.000279,-0.004311,0.011355,0.000425,0.999926,-0.924262,0.056164,0.404609,0.002338,-0.000707,-0.000077,-0.00011,-1,0.034866,0.049515,-0.745689,0.000175,0.00031,-0.000002,0.000331,-1,0.952005,0.051496,0.395324,0.00005,,3.7E-05,-1.6E-05,-2E-06
70,0.583333,0.020583,-0.719092,-0.003995,-0.694599,1.472233,0.089776,2.189915,0.000322,-0.004675,0.011378,0.000458,0.999924,-0.924283,0.056171,0.404588,0.002334,-0.000766,-0.000006,-0.000039,-1,0.034845,0.049526,-0.745697,0.000171,0.000213,-0.000034,0.000239,-1,0.951977,0.051515,0.395303,0.000078,,1.6E-05,-9E-06,-2.3E-05
