-0.00166,0.415123,-0.009137,-0.909718
-0.001679,0.415106,-0.009226,-0.909725
-0.001735,0.41515,-0.009201,-0.909705
-0.001623,0.415146,-0.009156,-0.909707
-0.00162,0.415173,-0.009196,-0.909695
-0.00153,0.415182,-0.009297,-0.90969
-0.001657,0.41512,-0.009207,-0.909719
-0.001706,0.415126,-0.009254,-0.909715
-0.001634,0.415125,-0.00918,-0.909716
-0.001646,0.415109,-0.009284,-0.909723
-0.001645,0.415116,-0.009233,-0.90972
-0.001737,0.415084,-0.009263,-0.909734
-0.001762,0.415148,-0.009283,-0.909705
-0.001715,0.415154,-0.009282,-0.909702
-0.001708,0.415129,-0.009218,-0.909714
-0.001723,0.415134,-0.009227,-0.909712
-0.001657,0.415078,-0.009266,-0.909737
-0.001635,0.415147,-0.009286,-0.909706
-0.001678,0.415093,-0.009309,-0.90973
-0.001734,0.41511,-0.009149,-0.909724
-0.001743,0.4151,-0.009176,-0.909728
-0.001727,0.415163,-0.009304,-0.909698
-0.001753,0.4151,-0.00925,-0.909727
-0.001717,0.4151,-0.009292,-0.909727
-0.001739,0.415118,-0.009262,-0.909719
-0.001755,0.415052,-0.009106,-0.90975
-0.001648,0.415186,-0.009205,-0.909689
-0.001628,0.415144,-0.009175,-0.909708
-0.001621,0.415113,-0.009313,-0.909721
-0.00172,0.415084,-0.009275,-0.909734
-0.001704,0.415145,-0.009265,-0.909707
-0.001767,0.415092,-0.009257,-0.909731
-0.001734,0.415095,-0.009252,-0.909729
-0.001712,0.415139,-0.0092,-0.90971
-0.001698,0.415113,-0.009278,-0.909721
-0.001685,0.415144,-0.009234,-0.909708
-0.001551,0.415149,-0.009163,-0.909706
-0.001692,0.415109,-0.009271,-0.909723
-0.00172,0.415136,-0.009273,-0.90971
-0.001629,0.415101,-0.009281,-0.909727
-0.001686,0.415093,-0.009292,-0.90973
-0.001734,0.415123,-0.009279,-0.909717
-0.001569,0.415187,-0.009215,-0.909688
-0.001549,0.415166,-0.009181,-0.909698
-0.001511,0.415161,-0.00909,-0.909701
-0.00161,0.415096,-0.009168,-0.90973
-0.001754,0.415077,-0.009307,-0.909737
-0.001696,0.415118,-0.009084,-0.909721
-0.00171,0.41508,-0.009257,-0.909736
-0.001737,0.415131,-0.009248,-0.909713
-0.001694,0.415128,-0.009244,-0.909715
-0.001717,0.415074,-0.00919,-0.90974
-0.001594,0.41513,-0.009077,-0.909716
-0.001735,0.415099,-0.009195,-0.909728
-0.001586,0.415139,-0.009166,-0.909711
-0.001735,0.415074,-0.009246,-0.909739
-0.001716,0.415136,-0.009132,-0.909712
-0.001702,0.415128,-0.009213,-0.909715
-0.001689,0.415123,-0.009187,-0.909718
-0.001764,0.415086,-0.009217,-0.909734
-0.001685,0.41514,-0.009305,-0.909708
-0.001667,0.415128,-0.009336,-0.909713
-0.001526,0.415134,-0.009165,-0.909713
-0.001723,0.415116,-0.009261,-0.90972
-0.001756,0.415102,-0.009224,-0.909727
-0.001727,0.415089,-0.009197,-0.909733
-0.00171,0.415066,-0.009206,-0.909743
-0.001761,0.415057,-0.009222,-0.909747
-0.001743,0.415118,-0.009198,-0.909719
-0.001671,0.415113,-0.009228,-0.909722
-0.001657,0.415059,-0.009183,-0.909747
-0.001665,0.415095,-0.009157,-0.909731
-0.001682,0.415124,-0.009303,-0.909716
-0.001711,0.415116,-0.009212,-0.90972
-0.00163,0.415114,-0.00918,-0.909722
-0.001698,0.415141,-0.009293,-0.909708
-0.001642,0.415155,-0.009183,-0.909703
-0.001718,0.415069,-0.009203,-0.909742
-0.001709,0.415124,-0.009254,-0.909716
-0.001672,0.415092,-0.009225,-0.909731
-0.001728,0.415119,-0.009226,-0.909719
-0.001733,0.415099,-0.009248,-0.909728
-0.001584,0.415133,-0.0091,-0.909714
-0.001723,0.415097,-0.009234,-0.909729
-0.001679,0.415118,-0.009155,-0.90972
-0.001672,0.415111,-0.009203,-0.909723
-0.001684,0.415075,-0.009356,-0.909737
-0.001736,0.415081,-0.009264,-0.909736
-0.001722,0.415089,-0.009203,-0.909732
-0.001558,0.41515,-0.009092,-0.909706
-0.001571,0.415144,-0.009128,-0.909709
-0.001744,0.415096,-0.00915,-0.90973
-0.001688,0.415095,-0.009218,-0.90973
-0.001712,0.415078,-0.009199,-0.909738
-0.001702,0.415111,-0.009196,-0.909723
-0.001654,0.415098,-0.009239,-0.909728
-0.001741,0.4151,-0.009235,-0.909727
-0.001721,0.415086,-0.009212,-0.909734
-0.001595,0.41507,-0.009273,-0.909741
-0.001704,0.415114,-0.009186,-0.909722
-0.001638,0.415079,-0.009175,-0.909738
-0.001671,0.415143,-0.00917,-0.909709
-0.001546,0.415132,-0.009142,-0.909714
-0.001591,0.415131,-0.009287,-0.909713
-0.00166,0.415058,-0.009109,-0.909748
-0.001753,0.415103,-0.009176,-0.909727
-0.002073,0.415381,-0.009272,-0.909598
-0.001992,0.415379,-0.009309,-0.909599
-0.002013,0.415319,-0.009331,-0.909626
-0.001912,0.415359,-0.009353,-0.909608
-0.001853,0.41534,-0.009143,-0.909619
-0.001797,0.415299,-0.009323,-0.909635
-0.00184,0.41525,-0.009251,-0.909658
-0.001915,0.415245,-0.009297,-0.90966
-0.001952,0.415104,-0.009145,-0.909726
-0.002083,0.415399,-0.008875,-0.909594
-0.002043,0.415514,-0.008933,-0.909541
-0.002055,0.415498,-0.009011,-0.909547
-0.002041,0.415651,-0.009467,-0.909473
-0.001856,0.415362,-0.009607,-0.909604
-0.001853,0.415363,-0.009589,-0.909603
-0.00186,0.415352,-0.009613,-0.909608
-0.0019,0.415358,-0.009541,-0.909606
-0.001807,0.415435,-0.009543,-0.909571
-0.001852,0.415403,-0.009461,-0.909587
-0.001853,0.415417,-0.009556,-0.909579
-0.001923,0.415456,-0.009567,-0.909561
-0.001882,0.41543,-0.009616,-0.909572
-0.001944,0.415374,-0.009484,-0.909599
-0.007125,0.909586,0.014642,0.415197
0.001541,-0.415112,0.009481,0.90972
0.001519,-0.415116,0.009456,0.909718
0.001396,-0.415166,0.009449,0.909696
0.001606,-0.415127,0.00952,0.909712
0.001575,-0.415123,0.009579,0.909714
0.001644,-0.41508,0.009487,0.909734
0.001634,-0.415097,0.009518,0.909726
0.001468,-0.415169,0.009468,0.909694
0.001583,-0.415122,0.00955,0.909714
0.001749,-0.41511,0.009436,0.909721
0.001559,-0.415112,0.009502,0.909719
0.001596,-0.415157,0.009491,0.909699
0.001678,-0.415111,0.009468,0.90972
0.001522,-0.4151,0.00944,0.909726
0.001474,-0.415123,0.009475,0.909715
0.001638,-0.415121,0.009442,0.909716
0.001534,-0.415149,0.009392,0.909704
0.001562,-0.415117,0.009473,0.909718
0.001579,-0.41513,0.00942,0.909712
0.001466,-0.415155,0.009294,0.909702
0.001686,-0.415129,0.009163,0.909715
0.001668,-0.415083,0.009311,0.909734
0.001578,-0.415153,0.009408,0.909701
0.001662,-0.415138,0.009364,0.909709
0.001693,-0.415102,0.009262,0.909726
0.001591,-0.415078,0.009334,0.909737
0.001471,-0.415074,0.009262,0.909739
0.001534,-0.415116,0.009381,0.909719
0.001646,-0.415103,0.009315,0.909725
0.00167,-0.415063,0.009449,0.909742
0.001748,-0.415105,0.009399,0.909723
0.001678,-0.41511,0.009485,0.90972
0.001646,-0.415126,0.009456,0.909713
0.001649,-0.41512,0.009355,0.909717
0.00161,-0.415059,0.009338,0.909745
0.001562,-0.415116,0.009457,0.909718
0.001474,-0.41505,0.009339,0.909749
0.001322,-0.415037,0.009304,0.909756
0.00143,-0.415141,0.009398,0.909707
0.001503,-0.415156,0.009441,0.9097
0.001555,-0.415141,0.009459,0.909706
0.287583,0.010492,-0.957572,0.015538
0.287775,0.010589,-0.957518,0.015246
0.287732,0.011033,-0.95754,0.014345
-0.001593,0.41512,-0.00936,-0.909717
-0.001211,0.415101,-0.009319,-0.909727
-0.001357,0.415134,-0.009379,-0.909711
-0.001337,0.415153,-0.009406,-0.909702
-0.001378,0.415156,-0.009429,-0.9097
-0.001506,0.415177,-0.009411,-0.909691
-0.001523,0.415168,-0.009444,-0.909695
-0.002104,0.415491,-0.009557,-0.909545
-0.002002,0.41537,-0.009521,-0.909601
-0.001848,0.415377,-0.009436,-0.909598
-0.001733,0.415328,-0.009364,-0.909622
-0.001683,0.415359,-0.009404,-0.909608
-0.001687,0.415357,-0.009349,-0.909609
-0.001725,0.415345,-0.009476,-0.909613
-0.001956,0.415384,-0.009448,-0.909595
-0.001954,0.41544,-0.009528,-0.909569
-0.002028,0.415395,-0.009555,-0.909589
-0.002008,0.415389,-0.009544,-0.909592
-0.001937,0.415417,-0.009453,-0.90958
-0.001823,0.415356,-0.009484,-0.909608
-0.00182,0.415368,-0.009421,-0.909603
-0.001614,0.415339,-0.009373,-0.909617
-0.001703,0.415384,-0.009387,-0.909596
-0.001812,0.41542,-0.009383,-0.90958
-0.001902,0.41551,-0.009457,-0.909537
-0.00199,0.415481,-0.009702,-0.909548
-0.001956,0.415481,-0.009721,-0.909548
-0.001851,0.415391,-0.00954,-0.909591
-0.001717,0.415355,-0.009445,-0.909609
-0.001699,0.415308,-0.009354,-0.909631
-0.001505,0.415379,-0.009351,-0.909599
-0.001778,0.415401,-0.009439,-0.909588
-0.001742,0.415472,-0.009471,-0.909555
-0.001961,0.415476,-0.009543,-0.909552
-0.001909,0.415446,-0.009617,-0.909565
-0.001947,0.415407,-0.009541,-0.909584
-0.001884,0.415436,-0.009576,-0.90957
-0.00184,0.415344,-0.009634,-0.909611
-0.00171,0.415393,-0.009528,-0.90959
-0.001491,0.415359,-0.009438,-0.909607
-0.00179,0.415349,-0.009509,-0.909611
-0.001801,0.41533,-0.009554,-0.909619
-0.001793,0.415383,-0.009453,-0.909596
-0.001936,0.415407,-0.009407,-0.909585
-0.00192,0.415374,-0.009532,-0.909599
-0.001942,0.41538,-0.00953,-0.909596
-0.001849,0.415414,-0.009338,-0.909582
-0.001873,0.415364,-0.00944,-0.909604
-0.00175,0.41532,-0.00948,-0.909624
-0.001846,0.415281,-0.009369,-0.909643
-0.001872,0.415307,-0.009404,-0.909631
-0.001753,0.415376,-0.009319,-0.9096
-0.001894,0.415401,-0.009538,-0.909587
-0.001922,0.415473,-0.009586,-0.909553
-0.002015,0.415452,-0.009403,-0.909564
-0.00204,0.415435,-0.009442,-0.909571
-0.002153,0.415357,-0.009276,-0.909609
-0.002277,0.415305,-0.009555,-0.909629
-0.002119,0.415343,-0.009511,-0.909613
-0.002082,0.415369,-0.009446,-0.909602
-0.002087,0.415417,-0.009592,-0.909578
-0.001998,0.415462,-0.009468,-0.909559
-0.002048,0.415497,-0.009464,-0.909543
-0.002116,0.415478,-0.009461,-0.909552
-0.002211,0.415456,-0.009485,-0.909561
-0.002184,0.415437,-0.009438,-0.909571
-0.002062,0.415333,-0.009544,-0.909617
-0.002033,0.415396,-0.009533,-0.909588
-0.002031,0.415303,-0.009581,-0.90963
-0.001915,0.415405,-0.00943,-0.909586
-0.002117,0.415429,-0.009313,-0.909576
-0.002076,0.415491,-0.009575,-0.909544
0.007184,-0.909493,-0.014967,-0.415388
0.007249,-0.909505,-0.015047,-0.415358
0.007188,-0.909509,-0.015046,-0.41535
0.007038,-0.909511,-0.014903,-0.415352
0.007264,-0.909499,-0.014727,-0.415381
-0.001617,0.41513,-0.009421,-0.909712
-0.001576,0.415107,-0.009463,-0.909722
-0.001668,0.415124,-0.009399,-0.909715
-0.001758,0.415141,-0.00939,-0.909707
-0.001778,0.415159,-0.009463,-0.909698
-0.001723,0.415154,-0.009544,-0.909699
0.006989,-0.909614,-0.014531,-0.415141
0.007052,-0.909616,-0.014577,-0.415134
0.007054,-0.909614,-0.014529,-0.415141
0.007036,-0.909662,-0.014437,-0.415038
0.007229,-0.909657,-0.014444,-0.415045
0.002006,-0.415281,0.009542,0.909641
0.002009,-0.41538,0.009498,0.909596
0.00211,-0.41538,0.009533,0.909596
0.002151,-0.415374,0.00938,0.9096
0.001952,-0.415441,0.009394,0.90957
0.001867,-0.415275,0.009487,0.909645
0.00181,-0.415277,0.009581,0.909643
0.001834,-0.41527,0.00945,0.909648
0.001961,-0.415294,0.009673,0.909634
0.002011,-0.415341,0.009552,0.909613
0.001978,-0.415385,0.009554,0.909593
0.001985,-0.415364,0.009602,0.909602
0.00203,-0.415396,0.009565,0.909588
0.002001,-0.415392,0.009473,0.909591
0.001778,-0.415275,0.00971,0.909642
0.001841,-0.415249,0.009597,0.909655
0.001912,-0.415273,0.009807,0.909642
0.002056,-0.415313,0.009673,0.909625
0.001895,-0.415351,0.009638,0.909608
0.001942,-0.415378,0.00958,0.909596
0.002013,-0.415442,0.009509,0.909568
0.00197,-0.415713,0.009608,0.909443
0.002074,-0.41543,0.00916,0.909577
0.00218,-0.415336,0.009028,0.909621
0.002102,-0.415296,0.009114,0.909638
0.00218,-0.415306,0.009049,0.909634
0.002174,-0.415356,0.008991,0.909612
0.002147,-0.415418,0.008916,0.909585
0.002153,-0.415467,0.008937,0.909562
0.002242,-0.415435,0.008906,0.909576
0.002199,-0.415396,0.008945,0.909594
0.002128,-0.41539,0.009104,0.909596
0.002087,-0.415346,0.009099,0.909616
0.002093,-0.415313,0.009058,0.909631
0.002202,-0.415358,0.009067,0.90961
0.002213,-0.415348,0.008978,0.909616
0.002189,-0.41544,0.008926,0.909574
0.002163,-0.415437,0.008917,0.909576
0.002172,-0.415397,0.009071,0.909592
0.002198,-0.415383,0.008969,0.9096
0.002217,-0.415341,0.009052,0.909618
0.002253,-0.415316,0.009127,0.909629
0.002068,-0.415366,0.009103,0.909606
