14,0.116667,0.021143,-0.718929,-0.003482,-0.694754,1.472199,0.089763,2.189891,0.000336,0.012337,0.005689,-0.00565,0.999892,0.492516,0.073685,1.93431,0.000597,-0.000674,-0.000184,-0.000029,-1,0.034858,0.049449,-0.74576,0.000132,0.000221,-0.000061,0.000262,-1,0.952003,0.051467,0.395292,0.000069,,,0.00029,0.000634,3.4E-05
15,0.125,0.020352,-0.718891,-0.004979,-0.694807,1.472237,0.089726,2.189888,0.000326,0.00882,0.005728,-0.00578,0.999928,0.492518,0.073762,1.934063,0.00049,-0.000638,-0.000198,-0.000063,-1,0.034871,0.049455,-0.745733,0.000139,0.000148,-0.00004,0.000252,-1,0.952022,0.051511,0.395297,0.000074,,,0.000292,0.000711,-0.000213
16,0.133333,0.020199,-0.718831,-0.005281,-0.694871,1.472234,0.089716,2.189904,0.00032,0.009063,0.005627,-0.005946,0.999925,0.492513,0.073758,1.934055,0.000518,-0.000452,-0.000238,0.000005,-1,0.034867,0.049468,-0.745742,0.000141,0.000204,-0.000064,0.000279,-1,0.952032,0.051524,0.3953,0.000049,,,0.000287,0.000707,-0.000221
17,0.141667,0.020615,-0.719024,-0.005192,-0.69466,1.472251,0.089742,2.189888,0.000364,0.008791,0.005629,-0.005822,0.999929,0.492495,0.073789,1.934038,0.000499,-0.000706,-0.00023,0,-1,0.03486,0.049489,-0.745758,0.000141,0.000182,-0.000022,0.000202,-1,0.952026,0.051522,0.395299,0.000067,,,0.000269,0.000738,-0.000238
18,0.15,0.021206,-0.719246,-0.004317,-0.694419,1.472241,0.089766,2.189886,0.000368,0.004249,0.006322,-0.005808,0.999954,0.492234,0.073128,1.934278,0.001484,-0.000554,-0.000027,-0.000108,-1,0.034876,0.049492,-0.745674,0.000177,-0.002223,-0.001828,0.001083,-0.999995,0.951919,0.051399,0.395057,0.000228,,,8E-06,7.7E-05,2E-06
19,0.158333,0.021472,-0.719172,-0.003604,-0.694491,1.472227,0.089789,2.189886,0.000365,0.003977,0.006422,-0.005723,0.999955,0.492217,0.073088,1.934281,0.001478,-0.000646,0.000017,-0.000076,-1,0.034866,0.049469,-0.745687,0.000167,-0.00207,-0.001779,0.001139,-0.999996,0.951898,0.051366,0.395046,0.000255,,,-9E-06,3.7E-05,5E-06
20,0.166667,0.021078,-0.719193,-0.004043,-0.694479,1.472198,0.089767,2.189884,0.000346,0.004076,0.006282,-0.00571,0.999956,0.492259,0.073052,1.934293,0.001493,-0.000591,-0.000202,-0.000111,-1,0.034836,0.049436,-0.74577,0.000134,0.000081,0.000009,0.000293,-1,0.951977,0.051431,0.395275,0.000063,,,3.3E-05,1E-06,1.7E-05
21,0.175,0.020754,-0.719131,-0.004598,-0.694549,1.472224,0.089756,2.189888,0.000364,0.004216,0.006493,-0.005821,0.999953,0.49229,0.073052,1.934303,0.001512,-0.000585,-0.000193,-0.000036,-1,0.034863,0.04944,-0.74578,0.00013,0.000124,-0.000091,0.000171,-1,0.952008,0.051439,0.395288,0.000063,,,6.4E-05,1E-06,2.7E-05
22,0.183333,0.020923,-0.718959,-0.00453,-0.694722,1.472245,0.089744,2.189893,0.000338,0.012969,0.005544,-0.00568,0.999884,0.492557,0.073736,1.934303,0.000604,-0.000759,0.000046,-0.000109,-1,0.034922,0.049475,-0.745674,0.000194,0.000025,-0.000062,0.000292,-1,0.952032,0.051495,0.395297,0.000061,,,0.000331,0.000685,2.7E-05
23,0.191667,0.021357,-0.719168,-0.004224,-0.694495,1.472257,0.089734,2.189888,0.000328,0.008749,0.005664,-0.005881,0.999928,0.492536,0.073763,1.934045,0.000533,-0.000416,-0.000196,-0.000056,-1,0.034889,0.049472,-0.745749,0.000142,-0.001944,-0.0019,0.001202,-0.999996,0.951979,0.051411,0.395083,0.000196,,,0.00031,0.000712,-0.000231
24,0.2,0.021041,-0.71921,-0.004559,-0.694459,1.472267,0.089743,2.189901,0.000312,0.009926,0.005725,-0.005957,0.999917,0.492572,0.073728,1.934109,0.000576,-0.000555,-0.000194,-0.000003,-1,0.034874,0.049483,-0.745758,0.000144,-0.002168,-0.001794,0.001127,-0.999995,0.951947,0.051427,0.395034,0.000209,,,0.000346,0.000677,-0.000167
25,0.208333,0.020614,-0.71911,-0.005052,-0.694573,1.472269,0.089754,2.189907,0.000322,0.008629,0.005687,-0.005673,0.999931,0.492494,0.073751,1.934053,0.000514,-0.000754,0.000011,-0.000082,-1,0.034892,0.049513,-0.745677,0.000181,-0.002091,-0.001861,0.001025,-0.999996,0.95194,0.051437,0.395021,0.000229,,,0.000268,0.0007,-0.000223
26,0.216667,0.020844,-0.719237,-0.004625,-0.694436,1.472246,0.089773,2.189903,0.000369,0.003847,0.006408,-0.005852,0.999955,0.492244,0.073076,1.934299,0.00149,-0.000394,0.00001,-0.000162,-1,0.034892,0.04949,-0.745696,0.000163,-0.002105,-0.001782,0.000995,-0.999996,0.951927,0.051394,0.395023,0.000245,,,1.8E-05,2.5E-05,2.3E-05
27,0.225,0.021479,-0.719019,-0.00286,-0.694652,1.472223,0.089799,2.189891,0.000391,0.00398,0.006531,-0.005792,0.999954,0.492256,0.073039,1.934325,0.001486,-0.000648,-0.00002,-0.00013,-1,0.034888,0.049469,-0.745676,0.000166,-0.002105,-0.001745,0.001064,-0.999996,0.951931,0.051345,0.395035,0.000246,,,3E-05,-1.2E-05,4.9E-05
28,0.233333,0.02066,-0.71901,-0.003618,-0.694683,1.472279,0.089721,2.189949,0.000317,0.004225,0.006415,-0.00578,0.999954,0.492267,0.073029,1.934328,0.00152,-0.000799,0.000062,-0.000057,-1,0.034897,0.049424,-0.745665,0.000172,0.000004,0.000018,0.000302,-1,0.952024,0.051416,0.395275,0.000077,,,4.1E-05,-2.2E-05,5.2E-05
29,0.241667,0.020467,-0.718955,-0.004046,-0.694744,1.472282,0.089688,2.189944,0.000302,0.00408,0.006483,-0.005765,0.999954,0.492265,0.073009,1.934332,0.001537,-0.000451,0.000071,-0.000142,-1,0.034912,0.049434,-0.745666,0.000182,0.000181,0.000023,0.000307,-1,0.952051,0.051413,0.395305,0.000053,,,3.9E-05,-4.2E-05,5.6E-05
30,0.25,0.020697,-0.719007,-0.004276,-0.694681,1.472277,0.08972,2.189921,0.000307,0.008847,0.005803,-0.005745,0.999928,0.492529,0.073726,1.934086,0.000508,-0.000607,-0.000213,-0.00004,-1,0.034896,0.049439,-0.745733,0.00015,0.000234,-0.000113,0.000215,-1,0.952065,0.051486,0.395305,0.000059,,,0.000303,0.000675,-0.00019
31,0.258333,0.020372,-0.71886,-0.004963,-0.694839,1.472295,0.089755,2.189917,0.000294,0.008668,0.005847,-0.005845,0.999928,0.492507,0.073763,1.934077,0.000536,-0.000508,-0.00025,-0.000137,-1,0.034899,0.049481,-0.745721,0.000148,0.000208,-0.00004,0.000317,-1,0.952057,0.051549,0.395305,0.00005,,,0.000281,0.000712,-0.000199
32,0.266667,0.020723,-0.719218,-0.004782,-0.694459,1.472256,0.089775,2.189892,0.000327,0.008495,0.005729,-0.005726,0.999931,0.492511,0.07378,1.934054,0.000512,-0.000613,-0.000218,-0.000112,-1,0.034867,0.049501,-0.74574,0.000139,-0.002026,-0.001947,0.001059,-0.999996,0.951957,0.051449,0.395034,0.000232,,,0.000285,0.000729,-0.000222
33,0.275,0.021716,-0.719182,-0.002747,-0.694477,1.472218,0.089791,2.18987,0.000326,0.003808,0.006443,-0.005884,0.999955,0.492232,0.073055,1.93431,0.001502,-0.000337,-0.000192,-0.000135,-1,0.034856,0.049487,-0.745764,0.000126,-0.002,-0.001805,0.001016,-0.999996,0.951917,0.051406,0.395029,0.000259,,,6E-06,4E-06,3.4E-05
34,0.283333,0.020976,-0.719164,-0.003853,-0.694513,1.47225,0.089739,2.18991,0.000327,0.004203,0.006376,-0.005848,0.999954,0.492253,0.073071,1.934291,0.001514,-0.000545,-0.000069,-0.000207,-1,0.034874,0.049475,-0.745686,0.000162,0.002045,-0.001589,0.001503,-0.999996,0.951863,0.051145,0.39517,0.000556,,,2.7E-05,2E-05,1.5E-05
35,0.291667,0.020889,-0.719078,-0.003781,-0.694605,1.472274,0.089746,2.189933,0.00032,0.00423,0.006275,-0.005967,0.999954,0.492233,0.073078,1.93429,0.001466,-0.000638,-0.000035,-0.000059,-1,0.034899,0.049463,-0.745678,0.000169,0.002167,-0.001534,0.001573,-0.999995,0.951889,0.051109,0.395174,0.000546,,,7E-06,2.7E-05,1.4E-05
36,0.3,0.020673,-0.718938,-0.003928,-0.694756,1.472285,0.089731,2.189935,0.000316,0.005386,0.006379,-0.005958,0.999947,0.49233,0.073023,1.934346,0.001544,-0.000628,0.00003,-0.00011,-1,0.03491,0.04946,-0.745689,0.00018,0.000242,-0.000083,0.000258,-1,0.952032,0.051431,0.39529,0.000078,,,0.000104,-2.8E-05,7E-05
37,0.308333,0.020531,-0.718948,-0.00459,-0.694746,1.47226,0.089717,2.189923,0.000314,0.004363,0.006308,-0.005977,0.999953,0.492248,0.073055,1.934308,0.001514,-0.00063,0.000032,-0.000068,-1,0.034894,0.049456,-0.745693,0.00018,0.000048,-0.000049,0.00023,-1,0.952036,0.051447,0.395281,0.000055,,,2.2E-05,4E-06,3.2E-05
38,0.316667,0.020571,-0.719063,-0.004473,-0.694626,1.47225,0.089735,2.189907,0.000301,0.009091,0.005647,-0.005714,0.999927,0.492488,0.073771,1.934093,0.000506,-0.00054,0.000002,-0.000117,-1,0.034874,0.049482,-0.745707,0.000165,0.00018,-0.000001,0.000225,-1,0.952029,0.05147,0.395278,0.000048,,,0.000262,0.00072,-0.000183
39,0.325,0.021754,-0.719087,-0.003127,-0.694572,1.472209,0.089839,2.18986,0.000322,0.008679,0.005765,-0.005806,0.999929,0.492486,0.073808,1.934055,0.000512,-0.000454,-0.000225,-0.000109,-1,0.034854,0.049502,-0.745783,0.000129,0.000211,-0.000088,0.000202,-1,0.952022,0.051552,0.395263,0.000059,,,0.00026,0.000757,-0.000221
40,0.333333,0.021487,-0.719269,-0.004223,-0.694386,1.472248,0.08984,2.189868,0.000344,0.008642,0.005658,-0.005721,0.99993,0.49253,0.073829,1.934057,0.0005,-0.000485,-0.000291,-0.000134,-1,0.034879,0.04953,-0.745797,0.000125,-0.002023,-0.001931,0.001043,-0.999996,0.951957,0.051478,0.395026,0.000227,,,0.000304,0.000778,-0.000219
41,0.341667,0.020815,-0.719336,-0.005021,-0.694332,1.472264,0.08981,2.18989,0.000331,0.008633,0.005673,-0.005576,0.999931,0.492498,0.073838,1.93406,0.000499,-0.000385,-0.000211,-0.000054,-1,0.034872,0.049518,-0.745789,0.00014,-0.001992,-0.00184,0.001074,-0.999996,0.951962,0.05144,0.395006,0.000224,,,0.000272,0.000787,-0.000216
42,0.35,0.021141,-0.719239,-0.004094,-0.694429,1.472273,0.089742,2.189928,0.000319,0.0042,0.006312,-0.005941,0.999954,0.492262,0.073088,1.934315,0.001485,-0.000603,0.000013,-0.000127,-1,0.034904,0.049477,-0.745714,0.00018,-0.002073,-0.001818,0.001073,-0.999996,0.951958,0.051375,0.395024,0.000238,,,3.6E-05,3.7E-05,3.9E-05
43,0.358333,0.021141,-0.719153,-0.003758,-0.69452,1.472263,0.089714,2.189945,0.000314,0.004186,0.006263,-0.005817,0.999955,0.492248,0.073077,1.934333,0.001481,-0.000776,-0.000012,-0.000058,-1,0.034905,0.049444,-0.745693,0.000178,-0.002073,-0.001791,0.001192,-0.999996,0.951946,0.051316,0.395053,0.00023,,,2.2E-05,2.6E-05,5.7E-05
44,0.366667,0.021086,-0.719122,-0.003934,-0.694553,1.472264,0.089754,2.18994,0.000327,0.005206,0.006492,-0.005995,0.999947,0.492302,0.07302,1.934367,0.001528,-0.000732,0.000007,-0.000031,-1,0.034915,0.049445,-0.745677,0.000172,0.000154,0.000039,0.000298,-1,0.952022,0.051422,0.395308,0.000074,,,7.6E-05,-3.1E-05,9.1E-05
45,0.375,0.020922,-0.718956,-0.003909,-0.694729,1.472271,0.089776,2.189934,0.000334,0.004276,0.006387,-0.005952,0.999953,0.492239,0.073131,1.934304,0.001481,-0.00058,-0.000031,-0.000023,-1,0.034914,0.049474,-0.745682,0.000161,0.000128,-0.000028,0.000276,-1,0.952034,0.051461,0.395307,0.000041,,,1.3E-05,8E-05,2.8E-05
46,0.383333,0.020617,-0.718968,-0.004672,-0.694722,1.47226,0.089802,2.189901,0.000356,0.00409,0.006274,-0.005871,0.999955,0.492239,0.073151,1.934276,0.001521,-0.000455,-0.000236,-0.000039,-1,0.034875,0.049491,-0.745766,0.000122,0.000111,-0.000025,0.00017,-1,0.952014,0.051504,0.395298,0.000051,,,1.3E-05,1E-04,0
47,0.391667,0.021573,-0.71894,-0.002879,-0.694731,1.472193,0.089823,2.189849,0.000315,0.008729,0.005694,-0.005741,0.999929,0.492469,0.073812,1.934042,0.000514,-0.000553,-0.000237,-0.000031,-1,0.034849,0.04952,-0.745769,0.000118,0.000024,-0.000048,0.000308,-1,0.952014,0.051526,0.395273,0.000028,,,0.000243,0.000761,-0.000234
48,0.4,0.020902,-0.719216,-0.004787,-0.694455,1.472218,0.089776,2.189886,0.000309,0.008537,0.005791,-0.005621,0.999931,0.492485,0.07378,1.934056,0.000517,-0.000534,-0.000236,-0.0001,-1,0.034853,0.049484,-0.745763,0.000122,-0.001963,-0.001844,0.001138,-0.999996,0.951927,0.051407,0.395043,0.000211,,,0.000259,0.000729,-0.00022
49,0.408333,0.021063,-0.719264,-0.00415,-0.694405,1.472251,0.089741,2.189915,0.000342,0.008695,0.005736,-0.005714,0.999929,0.492496,0.073715,1.93408,0.000513,-0.000464,-0.000212,-0.000111,-1,0.034861,0.049469,-0.745764,0.000125,-0.001862,-0.001809,0.00114,-0.999996,0.95194,0.051386,0.395028,0.000222,,,0.00027,0.000664,-0.000196
50,0.416667,0.020551,-0.719031,-0.004436,-0.69466,1.472261,0.089711,2.189925,0.000311,0.00856,0.005661,-0.005607,0.999932,0.492516,0.073708,1.934059,0.000502,-0.00064,0.00003,-0.000127,-1,0.0349,0.049448,-0.745683,0.000169,-0.002013,-0.001844,0.000999,-0.999996,0.951948,0.05136,0.395016,0.000239,,,0.00029,0.000657,-0.000217
51,0.425,0.021247,-0.719282,-0.003751,-0.694383,1.472249,0.089719,2.189927,0.000335,0.004274,0.006257,-0.005833,0.999954,0.49224,0.073039,1.934311,0.001488,-0.000602,0.00001,-0.000092,-1,0.034898,0.049431,-0.745689,0.000171,0.000187,-0.000042,0.000361,-1,0.952038,0.051427,0.395286,0.000056,,,1.4E-05,-1.2E-05,3.5E-05
52,0.433333,0.020778,-0.719176,-0.004329,-0.694504,1.472213,0.089738,2.189926,0.000339,0.004351,0.006259,-0.005971,0.999953,0.492234,0.073071,1.934304,0.001496,-0.0005,0.000058,-0.000062,-1,0.034878,0.049464,-0.745681,0.000175,0.000089,0.000053,0.000288,-1,0.952017,0.051451,0.3953,0.000058,,,8E-06,2E-05,2.8E-05
53,0.441667,0.021142,-0.719151,-0.003862,-0.694522,1.472218,0.089779,2.189907,0.000292,0.009904,0.00569,-0.005689,0.999919,0.492518,0.073754,1.934125,0.000567,-0.000633,-0.000014,-0.00013,-1,0.034874,0.0495,-0.745674,0.000162,0.000143,-0.000106,0.000278,-1,0.951997,0.051494,0.395306,0.000056,,,0.000292,0.000703,-0.000151
54,0.45,0.020815,-0.719028,-0.004372,-0.694656,1.47223,0.089787,2.189876,0.000307,0.010185,0.005825,-0.005801,0.999914,0.492529,0.073789,1.934115,0.000596,-0.000571,0.000034,-0.000084,-1,0.034861,0.049535,-0.745684,0.000172,0.000179,-0.000038,0.000209,-1,0.952001,0.051535,0.395283,0.000065,,,0.000303,0.000738,-0.000161
55,0.458333,0.020775,-0.718951,-0.004739,-0.694735,1.472246,0.089795,2.189863,0.000339,0.008895,0.005715,-0.005886,0.999927,0.492471,0.073818,1.934027,0.000498,-0.000529,-0.000042,-0.000071,-1,0.034869,0.049558,-0.745705,0.000167,-0.002095,-0.001703,0.001146,-0.999996,0.951931,0.051444,0.395018,0.000204,,,0.000245,0.000767,-0.000249
56,0.466667,0.020679,-0.719105,-0.004842,-0.694577,1.472248,0.089776,2.189866,0.000353,0.005465,0.006403,-0.006162,0.999946,0.49229,0.073048,1.93431,0.001566,-0.000489,-0.000223,-0.000047,-1,0.034837,0.049504,-0.745781,0.000125,-0.002123,-0.00176,0.001179,-0.999996,0.951938,0.051424,0.395018,0.000211,,,6.4E-05,-3E-06,3.4E-05
57,0.475,0.021057,-0.719146,-0.004223,-0.694527,1.472245,0.08972,2.189898,0.000379,0.004258,0.006427,-0.00575,0.999954,0.492148,0.073125,1.934305,0.001655,-0.000458,0.000004,-0.000131,-1,0.034863,0.049472,-0.745694,0.000169,-0.002033,-0.00184,0.001102,-0.999996,0.951941,0.051371,0.395018,0.000221,,,-7.8E-05,7.4E-05,2.9E-05
58,0.483333,0.021134,-0.719218,-0.004514,-0.694448,1.472232,0.089696,2.189919,0.000322,0.003158,0.005697,-0.005807,0.999962,0.492458,0.072934,1.93438,0.001351,-0.000298,-0.000255,-0.000137,-1,0.034837,0.049428,-0.745787,0.00012,-0.00202,-0.001804,0.001086,-0.999996,0.951943,0.051329,0.395021,0.000239,,,0.000232,-0.000117,0.000104
59,0.491667,0.020672,-0.719294,-0.004644,-0.694383,1.472243,0.08972,2.189937,0.000355,0.004294,0.006207,-0.00593,0.999954,0.492245,0.073064,1.934297,0.001502,-0.00036,0.000056,-0.000099,-1,0.03487,0.049454,-0.745712,0.000177,-0.002041,-0.001843,0.001105,-0.999996,0.951949,0.051328,0.395045,0.000242,,,1.9E-05,1.3E-05,2.1E-05
60,0.5,0.020971,-0.71924,-0.004063,-0.694433,1.472249,0.089765,2.189938,0.000333,0.005286,0.006411,-0.005964,0.999948,0.492303,0.073046,1.934335,0.001545,-0.000638,0.000045,-0.000049,-1,0.034891,0.049499,-0.745694,0.000182,-0.002117,-0.001819,0.00106,-0.999996,0.951959,0.051386,0.395054,0.00023,,,7.7E-05,-5E-06,5.9E-05
61,0.508333,0.021401,-0.718952,-0.003437,-0.694722,1.472196,0.089813,2.189876,0.000329,0.008938,0.005602,-0.005756,0.999928,0.492476,0.073827,1.934087,0.000494,-0.000595,-0.000235,-0.000056,-1,0.034862,0.049497,-0.745757,0.000124,-0.002128,-0.001767,0.00109,-0.999996,0.951952,0.051424,0.39506,0.000207,,,0.00025,0.000776,-0.000189
62,0.516667,0.020968,-0.718964,-0.004175,-0.694718,1.472247,0.089764,2.189894,0.000318,0.008986,0.00567,-0.005736,0.999927,0.49246,0.07382,1.93406,0.000503,-0.000505,-0.000199,-0.00002,-1,0.03484,0.049503,-0.745748,0.000133,-0.001978,-0.001808,0.001175,-0.999996,0.951945,0.051426,0.395066,0.000212,,,0.000234,0.000769,-0.000216
63,0.525,0.020668,-0.719028,-0.004677,-0.694658,1.472252,0.089749,2.189877,0.000304,0.004453,0.006318,-0.006033,0.999952,0.492214,0.073114,1.934282,0.001512,-0.000452,0.00002,-0.000077,-1,0.034867,0.049523,-0.745675,0.000179,0.000184,-0.000001,0.000252,-1,0.952012,0.051512,0.395281,0.000055,,,-1.2E-05,6.3E-05,6E-06
64,0.533333,0.02125,-0.718911,-0.003356,-0.694769,1.472239,0.089748,2.189839,0.000331,0.004263,0.006287,-0.006023,0.999953,0.492208,0.073056,1.934277,0.001531,-0.000616,-0.000298,-0.000105,-1,0.034837,0.049476,-0.745777,0.000134,-0.002071,-0.001759,0.001104,-0.999996,0.951925,0.051375,0.395014,0.000247,,,-1.8E-05,5E-06,1E-06
65,0.541667,0.020885,-0.719093,-0.004226,-0.694588,1.472257,0.089727,2.189883,0.000347,0.003725,0.006214,-0.006504,0.999953,0.492237,0.072927,1.934305,0.001482,-0.000572,-0.000009,-0.000124,-1,0.034867,0.049479,-0.745698,0.000169,0.000082,-0.000028,0.000238,-1,0.951997,0.051454,0.39524,0.000054,,,1.1E-05,-0.000124,2.9E-05
66,0.55,0.02087,-0.719204,-0.003672,-0.694476,1.472264,0.08972,2.18992,0.00035,0.004142,0.006362,-0.006052,0.999953,0.49221,0.073008,1.934298,0.001522,-0.000644,-0.00022,-0.000059,-1,0.034838,0.049458,-0.745798,0.000129,0.000146,0.000005,0.000265,-1,0.952017,0.051435,0.395249,0.000066,,,-1.6E-05,-4.3E-05,2.2E-05
67,0.558333,0.020888,-0.719237,-0.004098,-0.694439,1.472254,0.089757,2.189918,0.000338,0.008591,0.005611,-0.005555,0.999932,0.49248,0.073744,1.934086,0.000494,-0.000497,0.000042,-0.000086,-1,0.034861,0.04947,-0.745708,0.000176,-0.001958,-0.001836,0.001121,-0.999996,0.951936,0.051354,0.395046,0.000229,,,0.000254,0.000693,-0.00019
68,0.566667,0.020814,-0.719185,-0.004868,-0.69449,1.472243,0.089775,2.189923,0.000319,0.004165,0.006217,-0.005949,0.999954,0.492238,0.073109,1.934306,0.001525,-0.000749,0.000062,-0.000059,-1,0.034873,0.049506,-0.745696,0.000178,-0.002071,-0.001778,0.001162,-0.999996,0.95196,0.051406,0.395046,0.000218,,,1.2E-05,5.8E-05,3E-05
69,0.575,0.020489,-0.719189,-0.005062,-0.694494,1.472252,0.089763,2.189933,0.000323,0.011643,0.005342,-0.006832,0.999895,0.492542,0.073924,1.934138,0.000617,-0.000522,-0.000141,0.000087,-1,0.034868,0.049505,-0.745761,0.000127,-0.00199,-0.001862,0.00118,-0.999996,0.951977,0.051428,0.39508,0.000217,,,0.000316,0.000873,-0.000138
70,0.583333,0.021257,-0.718989,-0.003249,-0.694688,1.472259,0.0898,2.189899,0.000345,-0.01315,0.014215,-0.000665,0.999812,0.491822,0.072041,1.935578,0.001885,-0.0001,0.000005,-0.000134,-1,0.034928,0.049547,-0.745676,0.000206,-0.002126,-0.00176,0.001184,-0.999996,0.951979,0.051409,0.395052,0.000209,,,-0.000404,-0.00101,0.001302
71,0.591667,0.020618,-0.719132,-0.004714,-0.694551,1.472267,0.089716,2.189897,0.000335,-0.002102,0.009416,-0.002974,0.999949,0.492364,0.072409,1.93472,0.001744,-0.000449,-0.000177,-0.000031,-1,0.034859,0.049456,-0.745772,0.00013,-0.002043,-0.001791,0.001159,-0.999996,0.951959,0.051383,0.395042,0.00021,,,0.000138,-0.000642,0.000444
